# Direct absorption versus energy
# Photon energy (eV), Imaginary dielectric function along x,y,z,average
            0.770000  0.11034345439850E-11  0.77661427872859E-11  0.18787953778589E-11  0.35827909030433E-11
            0.780000  0.50143137965025E-10  0.24074948115723E-09  0.55038469651669E-10  0.11531036292464E-09
            0.790000  0.37718185168084E-10  0.10058324676747E-09  0.11339083435808E-09  0.83897422097878E-10
            0.800000  0.94064574239887E-09  0.61990460518947E-08  0.25819129456321E-07  0.10986273750205E-07
            0.810000  0.31508530723889E-07  0.27276431504180E-08  0.10083603304277E-06  0.45024068972359E-07
            0.820000  0.12471789358532E-07  0.24532507661943E-07  0.19439544720930E-07  0.18814613913802E-07
            0.830000  0.51644596085672E-07  0.88096567869322E-07  0.50426992020176E-07  0.63389385325057E-07
            0.840000  0.78891682032156E-08  0.12196073844580E-07  0.58462842616125E-08  0.86438421031359E-08
            0.850000  0.10270351240857E-08  0.12150427981052E-08  0.16105448266669E-08  0.12842075829526E-08
            0.860000  0.67226105495629E-09  0.59624650956432E-09  0.84231304304593E-08  0.32305459983266E-08
            0.870000  0.14911221533952E-06  0.71133382055155E-06  0.62561894154558E-07  0.30766931001521E-06
            0.880000  0.23857122874563E-05  0.11343503581447E-04  0.11869697631672E-05  0.49720618773568E-05
            0.890000  0.16876418068901E-05  0.19729604662857E-05  0.50898417721259E-05  0.29168146817672E-05
            0.900000  0.79195635004114E-05  0.35587616257284E-04  0.81508227748546E-05  0.17219334177517E-04
            0.910000  0.13784261538393E-04  0.10013539971750E-03  0.30304946937040E-04  0.48074869397646E-04
            0.920000  0.98556069099322E-06  0.40219504237977E-05  0.38873699138419E-05  0.29649603428776E-05
            0.930000  0.93394024937609E-06  0.86350778871891E-07  0.87562874307273E-07  0.36928463418508E-06
            0.940000  0.24613639719090E-06  0.53882832943612E-06  0.43914757169390E-06  0.40803743277364E-06
            0.950000  0.19481565275546E-04  0.81800861837685E-04  0.77781391844766E-04  0.59687939652665E-04
            0.960000  0.30098555820156E-04  0.31171430898519E-03  0.77635901148612E-04  0.13981625531799E-03
            0.970000  0.19075957148856E-05  0.13737046620746E-04  0.35289985828267E-05  0.63912136394862E-05
            0.980000  0.10451074097777E-05  0.41452604859494E-06  0.39772649483962E-06  0.61911998440408E-06
            0.990000  0.29410956969659E-05  0.88180842537953E-05  0.45758719008675E-05  0.54450172838762E-05
            1.000000  0.11718416913860E-03  0.19192773895746E-02  0.34370958547738E-03  0.79339038139686E-03
            1.010000  0.33313140782446E-04  0.50347662073951E-03  0.90198498763724E-04  0.20899608676189E-03
            1.020000  0.12370272334731E-05  0.45717958185796E-05  0.60924481309417E-05  0.39670903943315E-05
            1.030000  0.25857983646174E-04  0.33883453614835E-03  0.20327392599673E-03  0.18932214859708E-03
            1.040000  0.58140341570941E-06  0.11697685512986E-04  0.53755498028503E-05  0.58848795771821E-05
            1.050000  0.68813876579784E-06  0.39815247700990E-07  0.31206642067307E-06  0.34667347805730E-06
            1.060000  0.13405138378340E-03  0.34931101799922E-05  0.28840075553466E-04  0.55461523172285E-04
            1.070000  0.93624076659883E-05  0.84217262393799E-06  0.14446869855118E-05  0.38830890918127E-05
            1.080000  0.18250894751412E-04  0.44379603894891E-04  0.56938110931664E-04  0.39856203192656E-04
            1.090000  0.11608221056940E-04  0.18810267024172E-04  0.23632127046090E-04  0.18016871709067E-04
            1.100000  0.71908127397050E-05  0.22008644047846E-04  0.25273301482788E-04  0.18157586090113E-04
            1.110000  0.29153609413442E-04  0.23021979193638E-03  0.26945058427246E-03  0.17627466187410E-03
            1.120000  0.32300790267579E-03  0.75785754416329E-03  0.19749316995404E-03  0.42611953893104E-03
            1.130000  0.31296002658823E-04  0.79338377992520E-04  0.26474571154103E-04  0.45702983935149E-04
            1.140000  0.31264924176152E-04  0.65362708776326E-05  0.32158576635244E-04  0.23319923896343E-04
            1.150000  0.46637455150933E-04  0.25274281443427E-04  0.59472453046630E-04  0.43794729880330E-04
            1.160000  0.17497647296837E-04  0.22508875960580E-04  0.19778300062437E-04  0.19928274439951E-04
            1.170000  0.48150459200978E-05  0.74494798112549E-05  0.62269954946402E-05  0.61638404086643E-05
            1.180000  0.19406155112835E-07  0.31915107268887E-06  0.98797752130399E-07  0.14578499331070E-06
            1.190000  0.95475681077573E-05  0.18052092165018E-04  0.15071430792223E-04  0.14223697021666E-04
            1.200000  0.12732112774716E-02  0.17306099317908E-02  0.18309637474846E-02  0.16115949855823E-02
            1.210000  0.31201572548271E-02  0.12307355906087E-01  0.34325886477701E-02  0.62867006028948E-02
            1.220000  0.12799186816663E-02  0.43384956051836E-02  0.29581188159800E-02  0.28588443676100E-02
            1.230000  0.88199543318813E-04  0.19634634761449E-02  0.13508634050701E-02  0.11341754748446E-02
            1.240000  0.16087527239246E-03  0.85551708211918E-04  0.54119272989579E-04  0.10018208453132E-03
            1.250000  0.38825408227011E-02  0.32165445480377E-02  0.55339066997675E-02  0.42109973568354E-02
            1.260000  0.72162505364023E-03  0.77610238416153E-03  0.89200776408473E-03  0.79657840062883E-03
            1.270000  0.23085185528715E-02  0.80320269228204E-03  0.17607395300337E-02  0.16241535917291E-02
            1.280000  0.37705213358067E-02  0.69100867484586E-02  0.10304671971812E-02  0.39036917604822E-02
            1.290000  0.40861816861541E-02  0.11886515077305E-01  0.19501699179290E-02  0.59742888937960E-02
            1.300000  0.79524768830842E-03  0.32316565403121E-02  0.96223098107376E-03  0.16630450698981E-02
            1.310000  0.31708045392846E-03  0.88534117901901E-03  0.32857380890943E-03  0.51033181395230E-03
            1.320000  0.61678472904493E-03  0.15467657577485E-02  0.42958142655606E-03  0.86437730444984E-03
            1.330000  0.51056975341373E-02  0.25580333579237E-02  0.74260223237618E-02  0.50299177386076E-02
            1.340000  0.20989775242509E-02  0.14255619656806E-02  0.18698858549602E-02  0.17981417816306E-02
            1.350000  0.89100330383558E-04  0.15346012085835E-03  0.14013628566496E-03  0.12756557896896E-03
            1.360000  0.14926981973898E-02  0.32515463371537E-01  0.21439512919474E-01  0.18482558162800E-01
            1.370000  0.68162585810222E-02  0.37529393811427E-01  0.11676120556112E-01  0.18673924316187E-01
            1.380000  0.75492625609678E-01  0.32269687847546E+00  0.11002514460025E+00  0.16940488289513E+00
            1.390000  0.32321601467097E-01  0.16098370370746E-01  0.23917975390834E-01  0.24112649076226E-01
            1.400000  0.57864284694052E-02  0.22304492330399E-01  0.45079549797227E-02  0.10866291926509E-01
            1.410000  0.19512210432427E-02  0.10220168895015E-01  0.27148294334815E-02  0.49620731239132E-02
            1.420000  0.46573471137357E-02  0.78702529555997E-02  0.23932816350919E-02  0.49736272348091E-02
            1.430000  0.73127657372014E-02  0.40501263409211E-02  0.35984193985402E-03  0.39075780059922E-02
            1.440000  0.53563881082765E-01  0.47994022631056E-01  0.46642424773042E-02  0.35407382063708E-01
            1.450000  0.67805141439783E-02  0.15442963103285E-01  0.21364886097819E-02  0.81199886190152E-02
            1.460000  0.13099244344105E+00  0.24452139350636E+00  0.66462469684781E-01  0.14732543554406E+00
            1.470000  0.54126018353779E-01  0.21663885076478E-01  0.17559827839374E-01  0.31116577089877E-01
            1.480000  0.70966758292467E-01  0.29327709886199E+00  0.29219436577426E-01  0.13115443124396E+00
            1.490000  0.12926487883385E+00  0.14826069912577E+01  0.12013858091445E+00  0.57733681700201E+00
            1.500000  0.34943504608172E-02  0.37418257340804E-01  0.30320912123806E-02  0.14648233004667E-01
            1.510000  0.10351262812100E-01  0.11474062185173E-01  0.84927955069923E-03  0.75582015159910E-02
            1.520000  0.20502488141097E+00  0.18073953495576E+00  0.39486276123492E-03  0.12871975970932E+00
            1.530000  0.23843080011654E-01  0.21015634477378E-01  0.44677625238882E-04  0.14967797371424E-01
            1.540000  0.12325358172249E-01  0.34864522179093E-01  0.43153560499514E-02  0.17168412133765E-01
            1.550000  0.31273215094027E+00  0.12749441250552E+01  0.15984051947176E+00  0.58250559848908E+00
            1.560000  0.30592769490787E-01  0.11701304668693E+00  0.15535468031200E-01  0.54380428069638E-01
            1.570000  0.29433569106348E-01  0.67286501320471E-01  0.87551348092909E-02  0.35158401745370E-01
            1.580000  0.30892447588452E+00  0.36862741254023E+01  0.77085667785788E-01  0.13574280896909E+01
            1.590000  0.13949566418013E+00  0.50461018445926E+00  0.22542104907311E-01  0.22221598451557E+00
            1.600000  0.11587464504670E+00  0.16113519308319E+01  0.11825891963081E+00  0.61516183183648E+00
            1.610000  0.55956748653343E+00  0.49054688943939E+01  0.27568475333673E+00  0.19135737114213E+01
            1.620000  0.16744963210153E+00  0.16683624126553E+01  0.56774945522800E-01  0.63086233009321E+00
            1.630000  0.12237102339090E-02  0.66948154730808E-02  0.31476517200539E-02  0.36887258090146E-02
            1.640000  0.80761170796098E-01  0.52121763791976E+00  0.41831442180693E-01  0.21460341696552E+00
            1.650000  0.42030574945478E+00  0.69740667843670E+00  0.69444578132192E-01  0.39571900200789E+00
            1.660000  0.30264188627461E+00  0.15986058471692E+00  0.86568161455894E-02  0.15705309571237E+00
            1.670000  0.75533005228011E+00  0.38889650387874E+00  0.20312501823478E-01  0.38817968599411E+00
            1.680000  0.73882972387949E-02  0.69002525087087E-01  0.42599498113562E-02  0.26883590712413E-01
            1.690000  0.61707953442989E+00  0.32006575158383E+01  0.18888357090310E+00  0.13355402070571E+01
            1.700000  0.33772529525528E+00  0.29165617385026E+00  0.44007993848539E-01  0.22446315431803E+00
            1.710000  0.11936885155197E-03  0.10576750034838E-03  0.22938975016212E-04  0.82691775638853E-04
            1.720000  0.28496554494671E-04  0.11045621625845E-03  0.45471509847034E-04  0.61474760200052E-04
            1.730000  0.17320272643381E-04  0.90780041058789E-04  0.47581719092687E-05  0.37619495203813E-04
            1.740000  0.52664509609103E-01  0.27571445272367E+00  0.14239667330439E-01  0.11420620988774E+00
            1.750000  0.39483797929986E+00  0.98251095018543E+00  0.59560954959757E-01  0.47896996148168E+00
            1.760000  0.23800967758280E+00  0.48928764652422E+00  0.30834337874520E-01  0.25271055399385E+00
            1.770000  0.10802674609113E-03  0.55525438752911E-02  0.19110293522406E-02  0.25238666578743E-02
            1.780000  0.58020182086838E-02  0.59560750763523E+00  0.20865814964896E+00  0.27002255849763E+00
            1.790000  0.58280556718111E-02  0.47302480355176E-01  0.16323269923608E-01  0.23151268650198E-01
            1.800000  0.11790236351180E-02  0.35401692146466E-02  0.69665673118899E-03  0.18052831936512E-02
            1.810000  0.44069837899964E-05  0.31776065016617E-04  0.11232347628612E-04  0.15805132145075E-04
            1.820000  0.15720897339894E-04  0.29180976901726E-03  0.83515886298843E-04  0.13034885088533E-03
            1.830000  0.19534525077460E-02  0.41425848461292E-01  0.11630284315188E-01  0.18336528428075E-01
            1.840000  0.10938152455642E-03  0.21587550981065E-02  0.61118174839299E-03  0.95977279035197E-03
            1.850000  0.33502064928408E-03  0.16568668947503E-04  0.22803655859302E-03  0.19320862560820E-03
            1.860000  0.18154358980663E-01  0.67572597697373E-01  0.24055915057085E-01  0.36594290578374E-01
            1.870000  0.49141987355637E-01  0.18574327032525E+00  0.65652174347545E-01  0.10017914400948E+00
            1.880000  0.10573904943191E-03  0.73011964289836E-03  0.52495833711512E-03  0.45360567648179E-03
            1.890000  0.97881789472424E-05  0.28312507307932E-05  0.30516483206712E-05  0.52236926662356E-05
            1.900000  0.97911098222836E-03  0.29014796509471E-02  0.69706271192706E-03  0.15258844483675E-02
            1.910000  0.48672532341873E-01  0.22807960277839E+00  0.74801150118941E-01  0.11718442841307E+00
            1.920000  0.53684851821436E-02  0.20456897222202E-01  0.13523961310827E-01  0.13116447905057E-01
            1.930000  0.23310294891374E-03  0.11703411657288E-02  0.37064330228006E-03  0.59136247230754E-03
            1.940000  0.90581113348980E-01  0.78351036378567E+00  0.18540385228271E+00  0.35316510980579E+00
            1.950000  0.27960005673999E-01  0.22596346961069E+00  0.67001571851509E-01  0.10697501571207E+00
            1.960000  0.18682990650370E-01  0.20390935697707E+00  0.99675611467351E-01  0.10742265303160E+00
            1.970000  0.93687802795402E-03  0.47908489163378E-02  0.20599316131359E-03  0.19779067018685E-02
            1.980000  0.24094701833107E-01  0.11875697195869E+00  0.14343911700980E-02  0.48095354987298E-01
            1.990000  0.44124944804309E-03  0.13385755013216E-02  0.47442105948039E-03  0.75141533628168E-03
            2.000000  0.27886677485208E-01  0.52694988133733E-01  0.27700711334129E-01  0.36094125651023E-01
            2.010000  0.12331686574993E+00  0.24351278906700E+00  0.12400834643518E+00  0.16361266708404E+00
            2.020000  0.51507170547538E-01  0.96787089932028E-01  0.55221992846389E-01  0.67838751108652E-01
            2.030000  0.61123466222970E-01  0.10892690799516E+00  0.67768956561060E-01  0.79273110259731E-01
            2.040000  0.16089424528056E-01  0.18951259598429E+00  0.16104729519492E+00  0.12221643856909E+00
            2.050000  0.21626917278916E-01  0.47129785346192E+00  0.36395107595406E+00  0.28562528223163E+00
            2.060000  0.32878550224935E-03  0.31337734339370E-02  0.25258093886839E-02  0.19961227749568E-02
            2.070000  0.14418772951710E-02  0.11920929698345E-02  0.27248594601067E-02  0.17862765750374E-02
            2.080000  0.10510482007699E+00  0.74159701481100E-01  0.18078803588377E+00  0.12001751914729E+00
            2.090000  0.67533229944201E-02  0.49791743790209E-02  0.12019754550115E-01  0.79174173078519E-02
            2.100000  0.15309264802251E-01  0.15384248128844E-01  0.29744991972873E-01  0.20146168301323E-01
            2.110000  0.14741005371105E+00  0.82958504787693E+00  0.59646513860155E+00  0.52448674672984E+00
            2.120000  0.43796830476582E-02  0.26756410767361E-01  0.17662771698634E-01  0.16266288504551E-01
            2.130000  0.81280861698237E-04  0.40072755858296E-03  0.54643858356794E-04  0.17888409287933E-03
            2.140000  0.57402895820419E-07  0.13107335005467E-06  0.29971834029783E-07  0.72816026634958E-07
            2.150000  0.34122593840092E-05  0.43694064387520E-04  0.25682706726367E-04  0.24263010165965E-04
            2.160000  0.63319712446406E-05  0.13438793795625E-03  0.79431685548146E-04  0.73383864916345E-04
            2.170000  0.27923011687067E-03  0.21651099975409E-03  0.40090655730956E-03  0.29888255797810E-03
            2.180000  0.79133507916704E-03  0.25314717499695E-03  0.70952784213268E-03  0.58467003209889E-03
            2.190000  0.12843880821447E-02  0.19622075952735E-03  0.76299305217722E-03  0.74786729794977E-03
            2.200000  0.20937184648343E-05  0.32942456693370E-06  0.12031056690749E-05  0.12087495669476E-05
            2.210000  0.28689268516259E-05  0.34655664251147E-04  0.93910309635003E-05  0.15638540688758E-04
            2.220000  0.58943714899464E-05  0.22555149273188E-04  0.66446123204246E-05  0.11698044361186E-04
            2.230000  0.13408637955449E-01  0.12953469820586E-01  0.14546181485234E-01  0.13636096420423E-01
            2.240000  0.30932261772265E+00  0.30565794173251E+00  0.34538957971183E+00  0.32012337972233E+00
            2.250000  0.10931076222011E-01  0.43275177554099E-02  0.77118432742153E-02  0.76568124172120E-02
            2.260000  0.21585196484540E+00  0.26123765784515E+00  0.64219787010518E+00  0.37309583093191E+00
            2.270000  0.11965845046553E-01  0.15089222437420E-01  0.36879891541571E-01  0.21311653008515E-01
            2.280000  0.92790948899884E-06  0.72872194018897E-06  0.12410247351664E-05  0.96588538811808E-06
            2.290000  0.22006083263826E-03  0.32517668296640E-04  0.13968697789763E-03  0.13075515961084E-03
            2.300000  0.37046568917135E+00  0.54742682713706E-01  0.23515943461707E+00  0.22012260216738E+00
            2.310000  0.23713529453008E+00  0.78129855503330E-01  0.19810950098742E+00  0.17112488367361E+00
            2.320000  0.51133742317788E+00  0.86492363815220E+00  0.11962865826182E+01  0.85751588131610E+00
            2.330000  0.31864408270761E-02  0.53946339321716E-02  0.74913577765394E-02  0.53574775119291E-02
            2.340000  0.38463913754196E-03  0.51717550585516E-04  0.31442920062109E-04  0.15593320272986E-03
            2.350000  0.26644301806710E-05  0.13409263009763E-05  0.81140909489655E-06  0.16055885255146E-05
            2.360000  0.42803642243004E-04  0.16619926132922E-04  0.57500091145799E-05  0.21724525830169E-04
            2.370000  0.31584145639313E-01  0.72401696054699E-02  0.88019158049900E-03  0.13234835608427E-01
            2.380000  0.19997205182498E+00  0.31427508368790E-01  0.87819074945351E-01  0.10640621171304E+00
            2.390000  0.13207530017154E+00  0.18120323349903E-01  0.70621543783672E-01  0.73605722435038E-01
            2.400000  0.20999642963494E-03  0.49132261261766E-04  0.84445537561675E-04  0.11452474281946E-03
            2.410000  0.15028798271650E-04  0.77682958332990E-05  0.10084956823535E-04  0.10960683642828E-04
            2.420000  0.33812503703417E-07  0.14250725670417E-06  0.16136859730836E-06  0.11256278590532E-06
            2.430000  0.70826591595076E-05  0.31607324342452E-04  0.32099734580258E-04  0.23596572694073E-04
            2.440000  0.17598260960510E-05  0.74810774077199E-05  0.74505175777038E-05  0.55638070271582E-05
            2.450000  0.10772761850464E-04  0.21023505729027E-04  0.38716703358625E-04  0.23504323646039E-04
            2.460000  0.15906462480098E-05  0.74494570461099E-05  0.11745064766546E-04  0.69283893535554E-05
            2.470000  0.90268303340450E-07  0.18809920536578E-06  0.16451040020147E-06  0.14762596963590E-06
            2.480000  0.27601387569490E-03  0.10033001902108E-03  0.14308251743738E-03  0.17314213738445E-03
            2.490000  0.33057670822065E+00  0.12015610579606E+00  0.17136515015963E+00  0.20736598805878E+00
            2.500000  0.13282489787267E+00  0.48278926516229E-01  0.68854183277057E-01  0.83319335888653E-01
            2.510000  0.44632503153628E-03  0.88190577314634E-03  0.34676100382087E-03  0.55833060283450E-03
            2.520000  0.56090741527916E-01  0.19260567305145E-01  0.27043875431062E-01  0.34131728088041E-01
            2.530000  0.12269468872963E+01  0.41270055182521E+00  0.59041027390244E+00  0.74335257100799E+00
            2.540000  0.90459541709141E-02  0.30403865180176E-02  0.43521360515748E-02  0.54794922468355E-02
            2.550000  0.61961455275804E-04  0.43053841590440E-05  0.99019974007935E-05  0.25389612278547E-04
            2.560000  0.40649561388665E-02  0.27770725900116E-03  0.64839676764128E-03  0.16636867218363E-02
            2.570000  0.10237818366581E-03  0.22682303423938E-04  0.23226091707056E-04  0.49428859598934E-04
            2.580000  0.27064370391661E-03  0.20118387791846E-03  0.10975776844758E-03  0.19386178342755E-03
            2.590000  0.47478978331077E-03  0.66594747641235E-05  0.81596500470061E-05  0.16320296937397E-03
            2.600000  0.34465521409941E-03  0.10103874429093E-03  0.38878755325151E-05  0.14986061130762E-03
            2.610000  0.17943572854848E-02  0.52947916847445E-03  0.20827974249103E-04  0.78155480940277E-03
            2.620000  0.88823977954854E-04  0.41682502179703E-04  0.21002394795799E-04  0.50502958310119E-04
            2.630000  0.14431552125629E+00  0.26358655553463E-01  0.12946693037591E-01  0.61206956615782E-01
            2.640000  0.90654829129902E+00  0.98035279838644E-01  0.64987176521054E-01  0.35652358255291E+00
            2.650000  0.38822049033566E-02  0.13244724082577E-02  0.37617702754495E-03  0.18609514463864E-02
            2.660000  0.23315680122310E-03  0.20010049895545E-02  0.23666464151267E-03  0.82360881076343E-03
            2.670000  0.14404811363631E-05  0.51836885875332E-04  0.26565362086737E-04  0.26614243032811E-04
            2.680000  0.29745969353148E-03  0.12754927595641E-01  0.66139643891774E-02  0.65554505594498E-02
            2.690000  0.27940238389691E-04  0.11031433205731E-02  0.57005142860659E-03  0.56704499585645E-03
            2.700000  0.25793573826765E-02  0.16700074010909E-01  0.66894686328500E-02  0.86563000088119E-02
            2.710000  0.86522530058473E-03  0.55976218574166E-02  0.22423697962808E-02  0.29017389847607E-02
            2.720000  0.51992336943177E-03  0.70483906458712E-03  0.41481875222851E-03  0.54652706208246E-03
            2.730000  0.22636008452247E-03  0.34893100743898E-02  0.22929942047662E-02  0.20028881212261E-02
            2.740000  0.33194269985051E-06  0.67729563434420E-05  0.44568660001306E-05  0.38539216811410E-05
            2.750000  0.12997571139860E-08  0.12475893396093E-08  0.46210910134335E-09  0.10031518516462E-08
            2.760000  0.90514033049950E-07  0.10501601266538E-06  0.42887606795454E-07  0.79472550836927E-07
            2.770000  0.61908266078498E-07  0.17198245895808E-07  0.74467322907549E-08  0.28851081421687E-07
            2.780000  0.32780144190429E-04  0.28378464626486E-04  0.11101180907195E-04  0.24086596574703E-04
            2.790000  0.66433573264996E-04  0.59665781616799E-04  0.19503454721377E-04  0.48534269867724E-04
            2.800000  0.51763476954719E-07  0.46932304452071E-07  0.14571322164358E-07  0.37755701190382E-07
            2.810000  0.37387627513679E-10  0.63024071637369E-11  0.10874480001929E-10  0.18188171559781E-10
            2.820000  0.28222718431578E-06  0.63667266872565E-07  0.13473599784565E-06  0.16021014967800E-06
            2.830000  0.15678298291366E-03  0.30219432444215E-04  0.86646730808823E-04  0.91216382055565E-04
            2.840000  0.39007786716114E-04  0.74401725855557E-05  0.21743317028650E-04  0.22730425443440E-04
            2.850000  0.34553308207343E-08  0.67615843147093E-09  0.20159516769475E-08  0.20491469763843E-08
            2.860000  0.23789844280088E-09  0.54194807406482E-10  0.21103850317589E-09  0.16771058446108E-09
            2.870000  0.13411162643882E-10  0.16886037494227E-10  0.27348751936265E-11  0.11010691777245E-10
