# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       4     0.00000     0.16245     0.00000    5.169447941    4.705013956   -0.464433985
     1       4     0.00000     0.17495     0.00000    5.074097902    4.604783365   -0.469314536
     1       4     0.00000     0.18745     0.00000    4.979217299    4.505160641   -0.474056657
     1       4     0.00000     0.19994     0.00000    4.885196187    4.406658752   -0.478537435
     1       4     0.00000     0.21244     0.00000    4.792301783    4.309716897   -0.482584886
     1       4     0.00000     0.22494     0.00000    4.700932930    4.214947384   -0.485985546
     1       4     0.00000     0.23743     0.00000    4.611261601    4.122732302   -0.488529299
     1       4     0.00000     0.24993     0.00000    4.523488052    4.033385601   -0.490102451
     1       4     0.00000     0.26242     0.00000    4.437784404    3.946981875   -0.490802529
     1       4     0.00000     0.27492     0.00000    4.354299382    3.863330457   -0.490968925
     1       4     0.00000     0.28742     0.00000    4.273069424    3.782090300   -0.490979124
     1       4     0.00000     0.29991     0.00000    4.194398365    3.703419227   -0.490979138
     1       4     0.00000     0.31241     0.00000    4.118286874    3.627307736   -0.490979138
     1       4     0.00000     0.32491     0.00000    4.044876569    3.553897414   -0.490979155
     1       4     0.00000     0.33740     0.00000    3.974132267    3.483141092   -0.490991175
     1       4     0.00000     0.34990     0.00000    3.906180660    3.414993377   -0.491187283
     1       4     0.00000     0.36240     0.00000    3.841082722    3.349070352   -0.492012370
     1       4     0.00000     0.37489     0.00000    3.778892897    3.285026466   -0.493866432
     1       4     0.00000     0.38739     0.00000    3.719595359    3.222730949   -0.496864410
     1       4     0.00000     0.39988     0.00000    3.663363689    3.162491380   -0.500872308
     1       4     0.00000     0.41238     0.00000    3.610171469    3.104528978   -0.505642491
     1       4     0.00000     0.42488     0.00000    3.560053874    3.049130496   -0.510923378
     1       4     0.00000     0.43737     0.00000    3.513042487    2.996530211   -0.516512275
     1       4     0.00000     0.44987     0.00000    3.469290851    2.947026529   -0.522264322
     1       4     0.00000     0.46237     0.00000    3.428559996    2.900481908   -0.528078087
     1       4     0.00000     0.47486     0.00000    3.391012897    2.857141062   -0.533871835
     1       4     0.00000     0.48736     0.00000    3.356669773    2.817112568   -0.539557205
     1       4     0.00000     0.49986     0.00000    3.325548568    2.780534902   -0.545013666
     1       4     0.00000     0.51235     0.00000    3.297745560    2.747677350   -0.550068210
     1       4     0.00000     0.52485     0.00000    3.273096970    2.718606621   -0.554490348
     1       4     0.00000     0.53735     0.00000    3.251712117    2.693691776   -0.558020341
     1       4     0.00000     0.54984     0.00000    3.233595426    2.673144972   -0.560450454
     1       4     0.00000     0.56234     0.00000    3.218726025    2.656969854   -0.561756171
     1       4     0.00000     0.57483     0.00000    3.207185029    2.644980536   -0.562204493
     1       4     0.00000     0.58733     0.00000    3.198936236    2.636669545   -0.562266691
     1       4     0.00000     0.59983     0.00000    3.193986238    2.631718534   -0.562267704
     1       4     0.00000     0.61232     0.00000    3.192335992    2.630068288   -0.562267704
     1       4     0.00900     0.61232     0.00900    3.193862118    2.631594414   -0.562267704
     1       4     0.01801     0.61232     0.01801    3.198438814    2.636171120   -0.562267694
     1       4     0.02701     0.61232     0.02701    3.206066263    2.643801746   -0.562264517
     1       4     0.03602     0.61232     0.03602    3.216757677    2.654549376   -0.562208300
     1       4     0.04502     0.61232     0.04502    3.230440068    2.668532214   -0.561907854
     1       4     0.05403     0.61232     0.05403    3.247132501    2.686107468   -0.561025033
     1       4     0.06303     0.61232     0.06303    3.266815900    2.707648808   -0.559167091
     1       4     0.07204     0.61232     0.07204    3.289477673    2.733484485   -0.555993188
     1       4     0.08104     0.61232     0.08104    3.315067500    2.763749932   -0.551317569
     1       4     0.09005     0.61232     0.09005    3.343568245    2.798336485   -0.545231760
     1       4     0.09905     0.61232     0.09905    3.374944937    2.836684838   -0.538260099
     1       4     0.10806     0.61232     0.10806    3.409158174    2.877690339   -0.531467834
     1       4     0.11706     0.61232     0.11706    3.446163887    2.919921249   -0.526242638
     1       4     0.12607     0.61232     0.12607    3.485925391    2.962434909   -0.523490482
     1       4     0.13507     0.61232     0.13507    3.528350235    3.005581768   -0.522768467
     1       4     0.14408     0.61232     0.14408    3.573417855    3.050688147   -0.522729708
     1       4     0.15308     0.61232     0.15308    3.621046329    3.098316628   -0.522729701
     1       4     0.15014     0.60055     0.15014    3.606528337    3.083798636   -0.522729701
     1       4     0.14719     0.58877     0.14719    3.594957382    3.072227681   -0.522729701
     1       4     0.14425     0.57700     0.14425    3.586376832    3.063647126   -0.522729706
     1       4     0.14131     0.56522     0.14131    3.580817218    3.058087138   -0.522730080
     1       4     0.13836     0.55345     0.13836    3.578300538    3.055565674   -0.522734864
     1       4     0.13542     0.54167     0.13542    3.578795079    3.056036445   -0.522758634
     1       4     0.13247     0.52990     0.13247    3.582425981    3.059599781   -0.522826201
     1       4     0.12953     0.51812     0.12953    3.589157760    3.066196027   -0.522961733
     1       4     0.12659     0.50634     0.12659    3.599002663    3.075821626   -0.523181038
     1       4     0.12364     0.49457     0.12364    3.611960792    3.088470657   -0.523490135
     1       4     0.12070     0.48279     0.12070    3.628055645    3.104744903   -0.523310742
     1       4     0.11775     0.47102     0.11775    3.647157155    3.124210800   -0.522946355
     1       4     0.11481     0.45924     0.11481    3.669504744    3.146765158   -0.522739586
     1       4     0.11187     0.44747     0.11187    3.695011537    3.172658662   -0.522352875
     1       4     0.10892     0.43569     0.10892    3.723610642    3.202228332   -0.521382311
     1       4     0.10598     0.42392     0.10598    3.755330595    3.235574388   -0.519756207
     1       4     0.10304     0.41214     0.10304    3.790156728    3.272474885   -0.517681843
     1       4     0.10009     0.40037     0.10009    3.827983819    3.311984073   -0.515999746
     1       4     0.09715     0.38859     0.09715    3.868982410    3.354593940   -0.514388471
     1       4     0.09420     0.37681     0.09420    3.912988935    3.400495595   -0.512493340
     1       4     0.09126     0.36504     0.09126    3.960006386    3.449760020   -0.510246365
     1       4     0.08832     0.35326     0.08832    4.010020107    3.502526249   -0.507493858
     1       4     0.08537     0.34149     0.08537    4.062972703    3.558955640   -0.504017064
     1       4     0.08243     0.32971     0.08243    4.118890255    3.619179497   -0.499710758
     1       4     0.07948     0.31794     0.07948    4.177631366    3.682839536   -0.494791831
     1       4     0.07654     0.30616     0.07654    4.239191154    3.749314837   -0.489876316
     1       4     0.07360     0.29439     0.07360    4.303483884    3.817723704   -0.485760180
     1       4     0.07065     0.28261     0.07065    4.370450887    3.887541445   -0.482909441
     1       4     0.06771     0.27084     0.06771    4.440030203    3.958945641   -0.481084562
     1       4     0.06477     0.25906     0.06477    4.512113295    4.032428912   -0.479684383
     1       4     0.06182     0.24728     0.06182    4.589833281    4.088186323   -0.501646958
     1       4     0.05888     0.23551     0.05888    4.698245434    4.196769456   -0.501475978
     1       4     0.05593     0.22373     0.05593    4.804801494    4.303162444   -0.501639050
     1       4     0.05299     0.21196     0.05299    4.909348652    4.407701359   -0.501647294
     1       4     0.05005     0.20018     0.05005    5.011514308    4.511043686   -0.500470622
     1       4     0.04710     0.18841     0.04710    5.111097612    4.614307949   -0.496789662
     1       4     0.04416     0.17663     0.04416    5.207836673    4.717650227   -0.490186446
     1       4     0.04121     0.16486     0.04121    5.301412919    4.820067342   -0.481345578
     1       4     0.03827     0.15308     0.03827    5.391500973    4.920007613   -0.471493360
     1       4     0.03533     0.14131     0.03533    5.477763739    5.015967358   -0.461796381
     1       4     0.03238     0.12953     0.03238    5.559824300    5.106753824   -0.453070476
     1       4     0.02944     0.11775     0.02944    5.637288690    5.191524397   -0.445764292
     1       4     0.02649     0.10598     0.02649    5.709678416    5.269632688   -0.440045728
     1       4     0.02355     0.09420     0.02355    5.776535955    5.340644516   -0.435891438
     1       4     0.02061     0.08243     0.02061    5.837348611    5.404204097   -0.433144514
     1       4     0.01766     0.07065     0.01766    5.891575552    5.460023209   -0.431552343
     1       4     0.01472     0.05888     0.01472    5.938683624    5.507886017   -0.430797608
     1       4     0.01178     0.04710     0.01178    5.978143927    5.547602435   -0.430541491
     1       4     0.00883     0.03533     0.00883    6.009424864    5.578930713   -0.430494151
     1       4     0.00589     0.02355     0.00589    6.032178618    5.601687073   -0.430491545
     1       4     0.00294     0.01178     0.00294    6.046017669    5.615526139   -0.430491530
     1       4     0.00000     0.00000     0.00000    6.050663150    5.620171620   -0.430491530
     1       5     0.30616     0.30616     0.30616    7.485667356    7.724370458    0.238703102
     1       5     0.29904     0.29904     0.29904    7.486492967    7.725194128    0.238701161
     1       5     0.29192     0.29192     0.29192    7.489854426    7.728550930    0.238696503
     1       5     0.28480     0.28480     0.28480    7.495453270    7.734182894    0.238729624
     1       5     0.27768     0.27768     0.27768    7.503285509    7.742235857    0.238950348
     1       5     0.27056     0.27056     0.27056    7.513345384    7.752850439    0.239505055
     1       5     0.26344     0.26344     0.26344    7.525625190    7.766049715    0.240424525
     1       5     0.25632     0.25632     0.25632    7.540109950    7.781755842    0.241645892
     1       5     0.24920     0.24920     0.24920    7.556797012    7.799872197    0.243075186
     1       5     0.24208     0.24208     0.24208    7.575683066    7.820311898    0.244628832
     1       5     0.23496     0.23496     0.23496    7.595855989    7.842103135    0.246247146
     1       5     0.22784     0.22784     0.22784    7.619040146    7.866930518    0.247890371
     1       5     0.22072     0.22072     0.22072    7.644340193    7.893868386    0.249528193
     1       5     0.21360     0.21360     0.21360    7.671840563    7.922967477    0.251126914
     1       5     0.20648     0.20648     0.20648    7.701275326    7.953912786    0.252637460
     1       5     0.19936     0.19936     0.19936    7.732698839    7.986685641    0.253986802
     1       5     0.19224     0.19224     0.19224    7.766091617    8.021172673    0.255081055
     1       5     0.18512     0.18512     0.18512    7.801375822    8.057208013    0.255832190
     1       5     0.17800     0.17800     0.17800    7.838480872    8.094695330    0.256214458
     1       5     0.17088     0.17088     0.17088    7.877332220    8.133652561    0.256320341
     1       5     0.16376     0.16376     0.16376    7.918577181    8.174899518    0.256322336
     1       5     0.15664     0.15664     0.15664    7.960580117    8.216897964    0.256317847
     1       5     0.14952     0.14952     0.14952    8.003983895    8.260301777    0.256317882
     1       5     0.14240     0.14240     0.14240    8.048638144    8.304961489    0.256323345
     1       5     0.13528     0.13528     0.13528    8.094382389    8.350727606    0.256345217
     1       5     0.12816     0.12816     0.12816    8.140986838    8.397473805    0.256486967
     1       5     0.12104     0.12104     0.12104    8.188229969    8.445190498    0.256960530
     1       5     0.11392     0.11392     0.11392    8.235839110    8.493773524    0.257934414
     1       5     0.10680     0.10680     0.10680    8.283497256    8.542962075    0.259464820
     1       5     0.09968     0.09968     0.09968    8.330835061    8.592363579    0.261528518
     1       5     0.09256     0.09256     0.09256    8.377350139    8.641425493    0.264075354
     1       5     0.08544     0.08544     0.08544    8.422679086    8.689743785    0.267064699
     1       5     0.07832     0.07832     0.07832    8.466148258    8.736621424    0.270473166
     1       5     0.07120     0.07120     0.07120    8.507039804    8.781332112    0.274292308
     1       5     0.06408     0.06408     0.06408    8.546306418    8.824830643    0.278524225
     1       5     0.05696     0.05696     0.05696    8.579107900    8.862230155    0.283122255
     1       5     0.04984     0.04984     0.04984    8.606059485    8.894062788    0.288003303
     1       5     0.04272     0.04272     0.04272    8.625582561    8.918557058    0.292974497
     1       5     0.03560     0.03560     0.03560    8.635994995    8.933693699    0.297698703
     1       5     0.02848     0.02848     0.02848    8.636379247    8.938053877    0.301674630
     1       5     0.02136     0.02136     0.02136    8.626527655    8.931027943    0.304500288
     1       5     0.01424     0.01424     0.01424    8.608242380    8.915281350    0.307038970
     1       5     0.00712     0.00712     0.00712    8.594989086    8.902019779    0.307030693
     1       5     0.00000     0.00000     0.00000    8.590452717    8.897483935    0.307031218
     1       5     0.00000     0.01250     0.00000    8.585611982    8.892462099    0.306850116
     1       5     0.00000     0.02499     0.00000    8.571145355    8.877459792    0.306314438
     1       5     0.00000     0.03749     0.00000    8.547312220    8.852691399    0.305379179
     1       5     0.00000     0.04999     0.00000    8.514897126    8.818607194    0.303710068
     1       5     0.00000     0.06248     0.00000    8.474368254    8.775218403    0.300850148
     1       5     0.00000     0.07498     0.00000    8.426251578    8.722873328    0.296621750
     1       5     0.00000     0.08747     0.00000    8.371829636    8.663028316    0.291198680
     1       5     0.00000     0.09997     0.00000    8.311735678    8.596678189    0.284942511
     1       5     0.00000     0.11247     0.00000    8.245920742    8.524158153    0.278237411
     1       5     0.00000     0.12496     0.00000    8.177014059    8.448413641    0.271399581
     1       5     0.00000     0.13746     0.00000    8.104914762    8.369562533    0.264647772
     1       5     0.00000     0.14996     0.00000    8.030360063    8.288481337    0.258121274
     1       5     0.00000     0.16245     0.00000    7.954029201    8.205936575    0.251907374
     1       5     0.00000     0.17495     0.00000    7.876541841    8.122613063    0.246071222
     1       5     0.00000     0.18745     0.00000    7.798459222    8.039141340    0.240682117
     1       5     0.00000     0.19994     0.00000    7.720287063    7.956120644    0.235833581
     1       5     0.00000     0.21244     0.00000    7.642466526    7.874119303    0.231652777
     1       5     0.00000     0.22494     0.00000    7.565427064    7.793716195    0.228289130
     1       5     0.00000     0.23743     0.00000    7.489523239    7.715395798    0.225872559
     1       5     0.00000     0.24993     0.00000    7.415081635    7.639515133    0.224433498
     1       5     0.00000     0.26242     0.00000    7.342395132    7.566211753    0.223816621
     1       5     0.00000     0.27492     0.00000    7.271726822    7.495404162    0.223677339
     1       5     0.00000     0.28742     0.00000    7.203240001    7.426911601    0.223671600
     1       5     0.00000     0.29991     0.00000    7.137296589    7.360969476    0.223672887
     1       5     0.00000     0.31241     0.00000    7.074016018    7.297688915    0.223672897
     1       5     0.00000     0.32491     0.00000    7.013575285    7.237247135    0.223671850
     1       5     0.00000     0.33740     0.00000    6.956132804    7.179802726    0.223669922
     1       5     0.00000     0.34990     0.00000    6.901836956    7.125503957    0.223667000
     1       5     0.00000     0.36240     0.00000    6.850823107    7.074485558    0.223662450
     1       5     0.00000     0.37489     0.00000    6.803216366    7.026872031    0.223655665
     1       5     0.00000     0.38739     0.00000    6.759132631    6.982779216    0.223646584
     1       5     0.00000     0.39988     0.00000    6.718680393    6.942316062    0.223635669
     1       5     0.00000     0.41238     0.00000    6.681961190    6.905584812    0.223623622
     1       5     0.00000     0.42488     0.00000    6.649070721    6.872681855    0.223611134
     1       5     0.00000     0.43737     0.00000    6.620099573    6.843698329    0.223598756
     1       5     0.00000     0.44987     0.00000    6.595452607    6.819039485    0.223586877
     1       5     0.00000     0.46237     0.00000    6.574568438    6.798144170    0.223575732
     1       5     0.00000     0.47486     0.00000    6.557851125    6.781416601    0.223565476
     1       5     0.00000     0.48736     0.00000    6.545376837    6.768933052    0.223556215
     1       5     0.00000     0.49986     0.00000    6.537219284    6.760767328    0.223548044
     1       5     0.00000     0.51235     0.00000    6.533291128    6.756832212    0.223541084
     1       5     0.00000     0.52485     0.00000    6.533977591    6.757513037    0.223535446
     1       5     0.00000     0.53735     0.00000    6.539190329    6.762721574    0.223531245
     1       5     0.00000     0.54984     0.00000    6.548979620    6.772508124    0.223528504
     1       5     0.00000     0.56234     0.00000    6.562798809    6.786325832    0.223527022
     1       5     0.00000     0.57483     0.00000    6.581978135    6.805504552    0.223526417
     1       5     0.00000     0.58733     0.00000    6.605867316    6.829393486    0.223526170
     1       5     0.00000     0.59983     0.00000    6.634667508    6.858193502    0.223525994
     1       5     0.00000     0.61232     0.00000    6.668373438    6.891899353    0.223525915
     1       5     0.00900     0.61232     0.00900    6.670140748    6.893667847    0.223527098
     1       5     0.01801     0.61232     0.01801    6.675441034    6.898971711    0.223530678
     1       5     0.02701     0.61232     0.02701    6.684374933    6.907914335    0.223539402
     1       5     0.03602     0.61232     0.03602    6.696724202    6.920319670    0.223595468
     1       5     0.04502     0.61232     0.04502    6.712581513    6.936441210    0.223859697
     1       5     0.05403     0.61232     0.05403    6.731931573    6.956546066    0.224614493
     1       5     0.06303     0.61232     0.06303    6.754755387    6.980939927    0.226184540
     1       5     0.07204     0.61232     0.07204    6.781209184    7.010056077    0.228846893
     1       5     0.08104     0.61232     0.08104    6.810906596    7.043652044    0.232745448
     1       5     0.09005     0.61232     0.09005    6.843996499    7.081787888    0.237791390
     1       5     0.09905     0.61232     0.09905    6.880444527    7.123982921    0.243538395
     1       5     0.10806     0.61232     0.10806    6.920205734    7.169305774    0.249100039
     1       5     0.11706     0.61232     0.11706    6.963235117    7.216573060    0.253337943
     1       5     0.12607     0.61232     0.12607    7.009060741    7.264585686    0.255524945
     1       5     0.13507     0.61232     0.13507    7.058449369    7.314495139    0.256045769
     1       5     0.14408     0.61232     0.14408    7.110962677    7.366975302    0.256012624
     1       5     0.15308     0.61232     0.15308    7.166456324    7.422409959    0.255953635
     1       5     0.15014     0.60055     0.15014    7.149946125    7.405889283    0.255943158
     1       5     0.14719     0.58877     0.14719    7.137641331    7.393509902    0.255868570
     1       5     0.14425     0.57700     0.14425    7.129545604    7.385268462    0.255722858
     1       5     0.14131     0.56522     0.14131    7.126181806    7.381689316    0.255507509
     1       5     0.13836     0.55345     0.13836    7.126378477    7.381616994    0.255238517
     1       5     0.13542     0.54167     0.13542    7.130863819    7.385811783    0.254947964
     1       5     0.13247     0.52990     0.13247    7.139013176    7.393685166    0.254671990
     1       5     0.12953     0.51812     0.12953    7.150960333    7.405384232    0.254423899
     1       5     0.12659     0.50634     0.12659    7.166545553    7.420722993    0.254177440
     1       5     0.12364     0.49457     0.12364    7.185576589    7.439491026    0.253914437
     1       5     0.12070     0.48279     0.12070    7.207826173    7.461912294    0.254086121
     1       5     0.11775     0.47102     0.11775    7.232904594    7.487381075    0.254476481
     1       5     0.11481     0.45924     0.11481    7.260759818    7.515587578    0.254827759
     1       5     0.11187     0.44747     0.11187    7.290929611    7.546201501    0.255271890
     1       5     0.10892     0.43569     0.10892    7.323040645    7.578909459    0.255868815
     1       5     0.10598     0.42392     0.10598    7.356750078    7.613240746    0.256490668
     1       5     0.10304     0.41214     0.10304    7.391538082    7.648475904    0.256937822
     1       5     0.10009     0.40037     0.10009    7.426961540    7.684112877    0.257151337
     1       5     0.09715     0.38859     0.09715    7.462981846    7.720117101    0.257135255
     1       5     0.09420     0.37681     0.09420    7.498905134    7.755647122    0.256741989
     1       5     0.09126     0.36504     0.09126    7.534572719    7.790393832    0.255821112
     1       5     0.08832     0.35326     0.08832    7.569813851    7.824109400    0.254295549
     1       5     0.08537     0.34149     0.08537    7.604350566    7.856609241    0.252258675
     1       5     0.08243     0.32971     0.08243    7.638787584    7.888805149    0.250017565
     1       5     0.07948     0.31794     0.07948    7.672445209    7.920543321    0.248098112
     1       5     0.07654     0.30616     0.07654    7.705821312    7.952956628    0.247135317
     1       5     0.07360     0.29439     0.07360    7.739072935    7.986674955    0.247602020
     1       5     0.07065     0.28261     0.07065    7.772436836    8.021916322    0.249479487
     1       5     0.06771     0.27084     0.06771    7.806178828    8.058395590    0.252216761
     1       5     0.06477     0.25906     0.06477    7.840519864    8.095698561    0.255178696
     1       5     0.06182     0.24728     0.06182    7.875671040    8.133764580    0.258093540
     1       5     0.05888     0.23551     0.05888    7.911809083    8.169905081    0.258095999
     1       5     0.05593     0.22373     0.05593    7.949066830    8.206384946    0.257318116
     1       5     0.05299     0.21196     0.05299    7.987529993    8.244051511    0.256521518
     1       5     0.05005     0.20018     0.05005    8.027220672    8.283365074    0.256144402
     1       5     0.04710     0.18841     0.04710    8.068093932    8.324963584    0.256869652
     1       5     0.04416     0.17663     0.04416    8.110064189    8.369192987    0.259128798
     1       5     0.04121     0.16486     0.04121    8.152964699    8.415864526    0.262899827
     1       5     0.03827     0.15308     0.03827    8.196491123    8.464311759    0.267820636
     1       5     0.03533     0.14131     0.03533    8.240349954    8.513758136    0.273408182
     1       5     0.03238     0.12953     0.03238    8.284135504    8.563341081    0.279205577
     1       5     0.02944     0.11775     0.02944    8.327627101    8.612462826    0.284835725
     1       5     0.02649     0.10598     0.02649    8.369734538    8.659738830    0.290004293
     1       5     0.02355     0.09420     0.02355    8.410143627    8.704637762    0.294494135
     1       5     0.02061     0.08243     0.02061    8.448340508    8.746519764    0.298179257
     1       5     0.01766     0.07065     0.01766    8.483146182    8.784170697    0.301024516
     1       5     0.01472     0.05888     0.01472    8.514410543    8.817519530    0.303108987
     1       5     0.01178     0.04710     0.01178    8.540887107    8.845476568    0.304589461
     1       5     0.00883     0.03533     0.00883    8.562112201    8.867765624    0.305653424
     1       5     0.00589     0.02355     0.00589    8.577698977    8.884109859    0.306410882
     1       5     0.00294     0.01178     0.00294    8.587257949    8.894132627    0.306874678
     1       5     0.00000     0.00000     0.00000    8.590452717    8.897483935    0.307031218
     1       6     0.30616     0.30616     0.30616    9.362410069    9.747681233    0.385271164
     1       6     0.29904     0.29904     0.29904    9.363491290    9.748792721    0.385301431
     1       6     0.29192     0.29192     0.29192    9.366889565    9.752282832    0.385393267
     1       6     0.28480     0.28480     0.28480    9.372495617    9.758035597    0.385539980
     1       6     0.27768     0.27768     0.27768    9.380222276    9.765909108    0.385686832
     1       6     0.27056     0.27056     0.27056    9.389945527    9.775665644    0.385720117
     1       6     0.26344     0.26344     0.26344    9.401502543    9.787015469    0.385512926
     1       6     0.25632     0.25632     0.25632    9.414684278    9.799647822    0.384963544
     1       6     0.24920     0.24920     0.24920    9.429251742    9.813253931    0.384002189
     1       6     0.24208     0.24208     0.24208    9.444870800    9.827452157    0.382581357
     1       6     0.23496     0.23496     0.23496    9.460886324    9.841550896    0.380664572
     1       6     0.22784     0.22784     0.22784    9.477622084    9.855838427    0.378216343
     1       6     0.22072     0.22072     0.22072    9.494236027    9.869451692    0.375215664
     1       6     0.21360     0.21360     0.21360    9.510296419    9.881968648    0.371672229
     1       6     0.20648     0.20648     0.20648    9.525049339    9.892711588    0.367662249
     1       6     0.19936     0.19936     0.19936    9.537918721    9.901295334    0.363376613
     1       6     0.19224     0.19224     0.19224    9.548295713    9.907445008    0.359149296
     1       6     0.18512     0.18512     0.18512    9.555431391    9.910868254    0.355436863
     1       6     0.17800     0.17800     0.17800    9.558600505    9.911245901    0.352645396
     1       6     0.17088     0.17088     0.17088    9.557090937    9.907950581    0.350859645
     1       6     0.16376     0.16376     0.16376    9.550495259    9.900287599    0.349792339
     1       6     0.15664     0.15664     0.15664    9.537755768    9.887003587    0.349247818
     1       6     0.14952     0.14952     0.14952    9.518711157    9.867960346    0.349249189
     1       6     0.14240     0.14240     0.14240    9.493122165    9.842950677    0.349828511
     1       6     0.13528     0.13528     0.13528    9.461040185    9.812020987    0.350980802
     1       6     0.12816     0.12816     0.12816    9.422486954    9.775077637    0.352590683
     1       6     0.12104     0.12104     0.12104    9.377953285    9.732208565    0.354255280
     1       6     0.11392     0.11392     0.11392    9.328043800    9.683429214    0.355385413
     1       6     0.10680     0.10680     0.10680    9.273529273    9.629021211    0.355491938
     1       6     0.09968     0.09968     0.09968    9.215309104    9.569644209    0.354335105
     1       6     0.09256     0.09256     0.09256    9.154372821    9.506273333    0.351900511
     1       6     0.08544     0.08544     0.08544    9.091770591    9.440079168    0.348308577
     1       6     0.07832     0.07832     0.07832    9.028579625    9.372318900    0.343739275
     1       6     0.07120     0.07120     0.07120    8.965889981    9.304287998    0.338398017
     1       6     0.06408     0.06408     0.06408    8.905639128    9.238159671    0.332520543
     1       6     0.05696     0.05696     0.05696    8.847178119    9.173574855    0.326396736
     1       6     0.04984     0.04984     0.04984    8.792437811    9.112854642    0.320416831
     1       6     0.04272     0.04272     0.04272    8.742439710    9.057517460    0.315077750
     1       6     0.03560     0.03560     0.03560    8.698225040    9.009146305    0.310921265
     1       6     0.02848     0.02848     0.02848    8.660574296    8.968907805    0.308333509
     1       6     0.02136     0.02136     0.02136    8.630350677    8.937599251    0.307248574
     1       6     0.01424     0.01424     0.01424    8.608242380    8.915281350    0.307038970
     1       6     0.00712     0.00712     0.00712    8.594989086    8.902019779    0.307030693
     1       6     0.00000     0.00000     0.00000    8.590452717    8.897483935    0.307031218
     1       6     0.00000     0.01250     0.00000    8.600688675    8.907717012    0.307028337
     1       6     0.00000     0.02499     0.00000    8.630833357    8.937854221    0.307020864
     1       6     0.00000     0.03749     0.00000    8.679829060    8.986910847    0.307081787
     1       6     0.00000     0.04999     0.00000    8.746353529    9.053966337    0.307612808
     1       6     0.00000     0.06248     0.00000    8.828205420    9.137418706    0.309213285
     1       6     0.00000     0.07498     0.00000    8.923174385    9.235419469    0.312245084
     1       6     0.00000     0.08747     0.00000    9.030180048    9.346887923    0.316707875
     1       6     0.00000     0.09997     0.00000    9.147153771    9.469516206    0.322362435
     1       6     0.00000     0.11247     0.00000    9.271978283    9.600870704    0.328892421
     1       6     0.00000     0.12496     0.00000    9.404784667    9.740793857    0.336009190
     1       6     0.00000     0.13746     0.00000    9.543887007    9.887377979    0.343490972
     1       6     0.00000     0.14996     0.00000    9.688432522   10.039611982    0.351179460
     1       6     0.00000     0.16245     0.00000    9.837709423   10.196664831    0.358955408
     1       6     0.00000     0.17495     0.00000    9.991122199   10.357828364    0.366706165
     1       6     0.00000     0.18745     0.00000   10.148170557   10.522461615    0.374291058
     1       6     0.00000     0.19994     0.00000   10.262075733   10.617129151    0.355053418
     1       6     0.00000     0.21244     0.00000   10.173842269   10.522983371    0.349141101
     1       6     0.00000     0.22494     0.00000   10.060009500   10.402774007    0.342764507
     1       6     0.00000     0.23743     0.00000    9.929997457   10.267310437    0.337312979
     1       6     0.00000     0.24993     0.00000    9.788192145   10.121785688    0.333593543
     1       6     0.00000     0.26242     0.00000    9.638948071    9.970622461    0.331674390
     1       6     0.00000     0.27492     0.00000    9.485493457    9.816464484    0.330971027
     1       6     0.00000     0.28742     0.00000    9.330202018    9.660945966    0.330743949
     1       6     0.00000     0.29991     0.00000    9.174826665    9.505490247    0.330663582
     1       6     0.00000     0.31241     0.00000    9.020674948    9.351337226    0.330662278
     1       6     0.00000     0.32491     0.00000    8.868958172    9.199665472    0.330707299
     1       6     0.00000     0.33740     0.00000    8.719968149    9.050729510    0.330761361
     1       6     0.00000     0.34990     0.00000    8.574522529    8.905076575    0.330554046
     1       6     0.00000     0.36240     0.00000    8.433073454    8.762482347    0.329408893
     1       6     0.00000     0.37489     0.00000    8.295973675    8.622687856    0.326714181
     1       6     0.00000     0.38739     0.00000    8.163468592    8.485754664    0.322286072
     1       6     0.00000     0.39988     0.00000    8.035832678    8.352149952    0.316317274
     1       6     0.00000     0.41238     0.00000    7.913201432    8.222378617    0.309177185
     1       6     0.00000     0.42488     0.00000    7.795700560    8.096945237    0.301244677
     1       6     0.00000     0.43737     0.00000    7.683423327    7.976250665    0.292827338
     1       6     0.00000     0.44987     0.00000    7.576592944    7.860739773    0.284146830
     1       6     0.00000     0.46237     0.00000    7.474946831    7.750305940    0.275359108
     1       6     0.00000     0.47486     0.00000    7.378660989    7.645251925    0.266590936
     1       6     0.00000     0.48736     0.00000    7.287745721    7.545724502    0.257978781
     1       6     0.00000     0.49986     0.00000    7.202198396    7.451906067    0.249707670
     1       6     0.00000     0.51235     0.00000    7.121885107    7.363926999    0.242041891
     1       6     0.00000     0.52485     0.00000    7.047021440    7.282354402    0.235332962
     1       6     0.00000     0.53735     0.00000    6.977459654    7.207435765    0.229976111
     1       6     0.00000     0.54984     0.00000    6.913163417    7.139450878    0.226287461
     1       6     0.00000     0.56234     0.00000    6.853450933    7.077755747    0.224304814
     1       6     0.00000     0.57483     0.00000    6.799551808    7.023175091    0.223623283
     1       6     0.00000     0.58733     0.00000    6.750735615    6.974263630    0.223528015
     1       6     0.00000     0.59983     0.00000    6.707043819    6.930569851    0.223526033
     1       6     0.00000     0.61232     0.00000    6.668373438    6.891899353    0.223525915
     1       6     0.00900     0.61232     0.00900    6.688090683    6.911617704    0.223527021
     1       6     0.01801     0.61232     0.01801    6.746253444    6.969783986    0.223530542
     1       6     0.02701     0.61232     0.02701    6.840681758    7.064227955    0.223546197
