0 1 2 3 4 5 6 7 8 9
0.4 29.151859395415 16.846712816399 6.1832441777131 2.7648923099234 1.2831090401078 0.48561030458895 0.22870069007844 0.1113366504201 0.047973300582784
0.41 24.694522488191 12.812643358131 4.495852098388 1.923677589477 0.91054029700107 0.3876468049581 0.19887925154638 0.10204418588975 0.045249718578966
0.42 7.6084419135289 5.1212998264561 2.4341112603501 1.2498461379536 0.65854247591694 0.30333998580481 0.16706543761481 0.089048556958312 0.03862735094801
0.43 1.4494292052723 1.4226536824637 1.292930797295 1.0390923936711 0.68979430477516 0.34025208359025 0.18512200758872 0.092299853061754 0.036231805496048
0.44 12.004869309236 6.6568624337982 2.6059170203151 1.2314799940563 0.60817969134321 0.27201706986469 0.14515621652349 0.072936315379414 0.02944517157318
0.45 12.139744593671 6.8569156301119 2.9112663529612 1.4102916152634 0.67345513408894 0.30342547482699 0.16434767588666 0.083040521914011 0.033679184640079
0.46 0.82869506841833 0.80953207318452 0.72251584078197 0.57265838265602 0.39770927497797 0.22418673644067 0.13075497064658 0.069998336322291 0.030571164099876
0.47 0.55005079283928 0.51307846446477 0.46839023397073 0.42057330568409 0.34731330358685 0.21297311943691 0.12454066356373 0.068013852009863 0.030695569584978
0.48 1.4421758644 0.77467517766927 0.43030916726403 0.3381590656991 0.27312305970769 0.16634469461398 0.098989739459254 0.055645124586251 0.025529106013104
0.49 0.53756689683957 0.5193797842575 0.48420781514938 0.42437178135499 0.31791343596574 0.16693455611532 0.095688586556919 0.053215095616255 0.024232232095983
0.5 1.5600625048393 1.3184108983023 0.98791379251841 0.6731435488751 0.37505332205214 0.15664317770174 0.086330518846533 0.04753313341782 0.021494856114605
0.51 21.442469461876 9.995445801532 3.1074754108674 1.1873437887544 0.45219353668885 0.15701706081351 0.085921478484993 0.04716280563797 0.020562510475478
0.52 12.16106882286 6.7531519149716 2.7069055731514 1.1564417731276 0.45063894295647 0.15512198308444 0.084252429490392 0.045784293625223 0.019445514144063
0.53 6.4424506207313 3.8458136684048 1.7132562357153 0.86560656639908 0.41513945936199 0.1580321677765 0.084248752749852 0.044956584632608 0.019078189001765
0.54 0.98295049024199 0.82022451936207 0.67180416435396 0.53858581153336 0.36429265350739 0.16598715489234 0.086166191347216 0.044130890327663 0.018183620332656
0.55 0.64738927243121 0.53240620733377 0.43970094453188 0.37197608569238 0.28234222055072 0.14798136033108 0.079933732210928 0.041718148112126 0.017742723446351
0.56 3.1575556280397 1.5830588592093 0.68303243487954 0.42189708552494 0.27684669598043 0.14293428798348 0.077774762578351 0.040766700943984 0.017481571318176
0.57 2.9306676120551 1.9704571353579 1.0834456871346 0.60622417739168 0.31735694181914 0.14133121374602 0.075233358370451 0.038966328873455 0.016363703841924
0.58 9.2611859209564 4.7333653929783 1.6443693482184 0.71627854484577 0.33536380285306 0.13962121003804 0.071539731157375 0.036442403143545 0.015612783426499
0.59 7.1649054764217 3.4848083823326 1.1872477635233 0.57406816060272 0.30417082594409 0.13153947152259 0.06552897803193 0.032186028991446 0.013561041933154
0.6 1.5620128405721 1.1453950739217 0.77532439373664 0.53041391182917 0.32019830413097 0.13904934164234 0.069182373889311 0.034158260141405 0.014334151246413
0.61 9.4993771411207 4.5374491871269 1.6319278064098 0.7528014358034 0.3701858950882 0.14526862147882 0.069794481661004 0.034182815074281 0.014397297266385
0.62 6.189914890461 3.6409330761347 1.7251650270243 0.8861942039517 0.41739979538367 0.14863365555912 0.068307826268088 0.032567484214693 0.013688772614314
0.63 12.635819288263 6.1354235157656 2.2394289340904 0.9976413957009 0.43292683107681 0.14522578951228 0.065077591129812 0.031107467349339 0.013272985028945
0.64 16.422562807653 7.3141287296161 2.3852530787896 1.0318660918396 0.45877002312919 0.1580772329553 0.070580503372357 0.032880283329584 0.013504680420862
0.65 3.7451481095691 2.4517171144305 1.3084076861112 0.74922869277374 0.38133016968823 0.13595544920882 0.061383231142323 0.029347347149508 0.012078953333657
0.66 6.5638204573495 3.5382886991949 1.4120456120359 0.69552391115217 0.35021733930445 0.13033155207899 0.05908171588826 0.028262259481811 0.011887467022922
0.67 3.3001783094431 1.9854721671369 1.1030931994652 0.68517094262041 0.3764792559235 0.14115589799663 0.063600599995531 0.029805751242509 0.012149816808846
0.68 8.3753104174344 4.099949572877 1.5908638263801 0.76531927776165 0.35229328286768 0.12597415585481 0.058649376166711 0.027662658872866 0.011353100365103
0.69 23.201729652849 10.623552521331 3.214154149579 1.1771698091859 0.44165805979459 0.1458169913937 0.067071121745618 0.030633171067922 0.012041411111868
0.7 6.4345066565567 3.1473066223924 1.2547690914635 0.61539117520718 0.29242824607896 0.11280299011058 0.055915980406384 0.027172149420677 0.010988997150589
0.71 0.609423920804 0.50008964954684 0.40149723600343 0.31947872702122 0.21579836491741 0.10197701757232 0.054433220939618 0.027816279042318 0.011146614951942
0.72 0.58745060409346 0.44094257299435 0.31696706576351 0.23599411803358 0.16068721647588 0.080791566034045 0.043121261590323 0.022392533426238 0.0097034783557881
0.73 3.3917768621 1.6416277184852 0.57993778035361 0.27900594072321 0.16217965248804 0.083888866145094 0.044751559313754 0.022208714276708 0.0091919817511597
0.74 0.63071213612134 0.49027902518818 0.3396897863206 0.23790273374171 0.15226001623744 0.076116700160529 0.040466500642259 0.019868526150345 0.0083256924975983
0.75 1.82578437013 1.1446463814365 0.57009665351686 0.3086812317146 0.16742239357435 0.078020658214265 0.042155745940453 0.021119470919444 0.0083911125437585
0.76 4.3848065600936 2.1499257576734 0.77568877953964 0.35415876443384 0.17011786195162 0.071646094870714 0.038107559346738 0.019478273220148 0.0079416025022199
0.77 2.2083790702653 1.3275917022108 0.71135893704984 0.41012305876398 0.20753754995734 0.078368412856016 0.039064599560253 0.01912546258433 0.0076569185619636
0.78 4.0095749523326 1.9720517110689 0.75243604709538 0.3732233729833 0.17977570998863 0.066770596407082 0.033503647315704 0.017009824561482 0.0073478444195425
0.79 5.7978277633884 2.915481010445 1.0144986023764 0.44090313227435 0.20215947508216 0.075337542713131 0.036062790575961 0.017459133813845 0.0073583883188298
0.8 2.5333019003107 1.5201047512306 0.76471202850553 0.41244660859222 0.20187838836495 0.074901591918686 0.034803061603119 0.016431505081145 0.0068346693233673
0.81 4.6185572810577 2.2961041396575 0.84897606070455 0.3926945539913 0.18821611899731 0.071971963618822 0.033633239514532 0.01582120447432 0.0065534107997891
0.82 1.2958747629266 0.81033610092391 0.42852938554627 0.24937587417905 0.14249017262291 0.062634287349707 0.030634980619448 0.014632560014287 0.0060026885101984
0.83 0.35769737687441 0.28859442119727 0.23159815167353 0.19246419612777 0.14092315967144 0.069696595567637 0.034456691763699 0.016150185960127 0.0064458972365451
0.84 0.41083439293604 0.31352229404794 0.24063234439844 0.19086892118319 0.13699533029969 0.071661081761211 0.037363768137237 0.017848145403945 0.0069241458922091
0.85 2.4971078386173 1.2177972904946 0.50493676405499 0.2589402402081 0.13390148549309 0.060459575232615 0.031940971448757 0.015750932535694 0.006428030426377
0.86 6.1215416076503 2.6316287877497 0.82297434643882 0.33982087126245 0.1566542652507 0.072692010185143 0.039543195173432 0.019222078050303 0.007593346042799
0.87 3.6873289150096 1.702508806172 0.63538682928627 0.30868037217961 0.15095884653797 0.064114879684956 0.033636982150462 0.016467301210322 0.0066782055949328
0.88 0.92777410020661 0.57787524486096 0.33096327276647 0.21520754758011 0.13092218163464 0.063909329285606 0.034844126332445 0.017195625292799 0.0068185854509422
0.89 2.1016246739594 1.0221099391285 0.412675530808 0.21771223088791 0.12402930635667 0.061878032859831 0.034650917380344 0.017272718066025 0.0065803180365231
0.9 2.1592272364523 1.1123361212519 0.45300261833755 0.21967579912304 0.11292807741254 0.051656140148682 0.027844105005962 0.014244098120697 0.0058494524672796
0.91 0.69092351149926 0.44945611914417 0.2647115859036 0.17967175471836 0.1132001092554 0.053619810656622 0.029469288739155 0.015446628545025 0.0062857828954937
0.92 0.53624888943869 0.38480970326188 0.25607141638985 0.1763666396892 0.10766013867253 0.049161033194945 0.026797331453117 0.014143236121891 0.005934271453296
0.93 3.7266114433708 1.7791713120328 0.65798932494836 0.28853091338683 0.12766430619778 0.050854695288219 0.027701487256874 0.014857498330656 0.0062104088997923
0.94 4.5769058705942 2.1844590061901 0.75855343790023 0.31894729407882 0.13208954540191 0.047780143171566 0.02449330895397 0.012925325511484 0.0055690064281498
0.95 1.6075392510707 0.90188651893869 0.42005692689106 0.2274630866304 0.11487712161303 0.044962833865295 0.023124295887382 0.012343775209974 0.0054648033681498
0.96 0.73231333276919 0.46786960880032 0.26197520552401 0.16904682139595 0.10220483566448 0.044451590095485 0.023122069785883 0.012288748361932 0.0054002176348271
0.97 2.0879472106844 1.0014024257839 0.36895996563935 0.18732501788408 0.099927762940469 0.043062607635471 0.02251852626466 0.011785516835566 0.005110352438496
0.98 3.025580255391 1.345503990753 0.4483306553907 0.19837762476577 0.091887189890802 0.037399364025719 0.020048804714088 0.010809647159178 0.0047967394167474
0.99 1.6606325210869 0.85350976163421 0.35904811099502 0.18184485685278 0.090336730128579 0.038744764222497 0.021156582208379 0.011251935495717 0.0048466695090957
1.0 1.6712091297439 0.7560944791943 0.28180600364385 0.14261695006844 0.075441131613937 0.034821205459087 0.01953333960549 0.010530201069814 0.0045995566995874
1.01 0.95798492239175 0.45685460152557 0.19208629302717 0.11057651646656 0.0653891237065 0.033385992309868 0.019099459732378 0.010129293437338 0.0044432492988536
1.02 0.1360347786076 0.096762034959552 0.070533753577242 0.057178198159406 0.043713204129664 0.027387526744125 0.017354441104682 0.0097953028765336 0.004405427359727
1.03 0.14853110263311 0.10984392771319 0.076549139185954 0.057587118626948 0.043761654048391 0.029693553438868 0.019313969467663 0.010639357203746 0.0044988280761752
1.04 0.80923486202805 0.35063729961127 0.11204149107449 0.057786832469237 0.039487229148423 0.027856404694409 0.019308098601404 0.011270105987903 0.0048750010751455
1.05 0.09229923276317 0.070065852784744 0.052286205945836 0.042273288874489 0.033865733881332 0.024867473254601 0.017332405698377 0.010104727353475 0.0043386732310956
1.06 0.15072639745172 0.086903716390278 0.052176916822368 0.039347179040481 0.031758712986739 0.0241295253481 0.017281215943641 0.010320512451046 0.00435624970021
1.07 0.17969695021714 0.095963663765823 0.047904197405523 0.033985801148176 0.027863159267161 0.022308241842189 0.016867656972938 0.01054012192632 0.0045296435081654
1.08 0.046915652081966 0.042655838109735 0.037891728614702 0.033980319785534 0.029610691340823 0.022940961163488 0.016664216685208 0.0099848714501723 0.0042592560431363
1.09 0.057652992605736 0.046795781732175 0.038047914491464 0.032249450098824 0.026107262243905 0.018889031775155 0.014060421314504 0.0089792085043144 0.0039899021395186
1.1 0.25623819683138 0.14572338247167 0.07682142701754 0.048341533162973 0.03142785845503 0.02080983214455 0.015612085758615 0.010075880418547 0.0043752441922692
1.11 1.366472811282 0.61100010451837 0.18437724596609 0.072860223990053 0.033646579800009 0.018063231950626 0.012952987683781 0.0083760560113502 0.0037482729539708
1.12 0.37193022998477 0.22764469096489 0.11704337331864 0.064738262149186 0.034414444412932 0.018064547516069 0.012847077611235 0.0085861703972713 0.0039719074331551
1.13 0.26521503122675 0.14838128614234 0.073475200042291 0.046880744667141 0.02893948834107 0.014570600349628 0.0096652979895755 0.0063980230908429 0.0031636008855935
1.14 0.23740987805594 0.1381541698007 0.072838514958242 0.043729114297225 0.025592560243091 0.013320615565764 0.0089741158467639 0.0060142342723818 0.0030450678608048
1.15 0.629662448016 0.30999034804874 0.11586883316118 0.054572390817911 0.027462338641284 0.013567670069741 0.0091325960524253 0.0061368068229589 0.0030703723326365
1.16 0.52427278508609 0.26706930237677 0.10079567698458 0.048767238753282 0.024323868667277 0.011165839301803 0.0071818053830094 0.004887873090316 0.0026337710130659
1.17 0.17984781387826 0.11912547217204 0.071057971271969 0.044799337731356 0.025380037954497 0.011420039736252 0.0069745641890466 0.0046175998485581 0.0025076456351135
1.18 0.52236437892547 0.25545570952128 0.093615884741253 0.0460965667041 0.024695468133803 0.011657511395274 0.0072525008182215 0.0048159497367857 0.0025865753656906
1.19 0.36604385943561 0.19170884992923 0.084940061792215 0.045383818593538 0.024222558492295 0.010967640868032 0.0063607547824274 0.0039997443136142 0.0022033007708878
1.2 0.32591654887121 0.17373301622008 0.080095248090387 0.044507023363458 0.024811479017635 0.011672820476018 0.0068243940866368 0.0042464732548598 0.0023120518755886
1.21 0.5022270938041 0.24155632264821 0.095420796077207 0.048478897835915 0.025934580382473 0.012194031202013 0.0070232082213016 0.0042163640188244 0.0022374133556687
1.22 0.41914287163835 0.20888902393292 0.083938192703641 0.042623410832999 0.022661497673512 0.010974144467915 0.0066620697914409 0.0041725683495645 0.0022569095337363
1.23 0.28750978614971 0.1458923673339 0.062329185329405 0.034945268128775 0.020757780655407 0.010991230950974 0.0067447051217844 0.0041261493417737 0.0021852643046523
1.24 0.29801242312521 0.14336430036891 0.056547468128908 0.030894371714265 0.019035506625287 0.010756302754896 0.0067639194908402 0.0041053398155265 0.0021046652813717
1.25 0.073654592476342 0.047639901298973 0.032093485513792 0.0246393826399 0.018728641844755 0.012265663470139 0.0080921706879994 0.0048696306411001 0.0023185748628605
1.26 0.073961053976925 0.044965276772186 0.028240562549567 0.02164222893584 0.016963300456094 0.011658338733824 0.0079373029652537 0.0048550358661239 0.0022850982574499
1.27 0.15169855015273 0.0765573460451 0.034547731059842 0.022948923956465 0.01784859040321 0.013287129658853 0.0095140783142312 0.0058331644699907 0.0026005723541491
1.28 0.060701493942386 0.041705314430479 0.027403254149037 0.020923788747405 0.016835233730425 0.01275823033503 0.0092546339602914 0.005728724975776 0.0025891280814035
1.29 0.084986362053205 0.049258641064276 0.027181126696422 0.020462262434699 0.017040095411411 0.013448825217805 0.010198597879931 0.0065391998665589 0.0029292848371285
1.3 0.037281207077899 0.029828645186688 0.023418041895401 0.019246335277434 0.015676535532202 0.012003401746791 0.0090346665670212 0.005743550081059 0.0026008438977783
1.31 0.11755574610395 0.063245112950117 0.031129292169193 0.020308405903156 0.014895182574781 0.011056600454801 0.0083220511962936 0.0053674998176694 0.0025552366069164
1.32 0.20633317442813 0.10094144657875 0.042830463947223 0.025080587727827 0.017388901003988 0.012825072223052 0.0096755800702263 0.0061780847540282 0.0028167517021132
1.33 0.074619018347264 0.051379497861274 0.03349284943139 0.024952035138821 0.019019653744115 0.014310740849535 0.010990681785354 0.0070473879776256 0.0030967528871082
1.34 0.07096767650453 0.047538822085941 0.03153442490133 0.025437780474126 0.021286778994054 0.017015127709762 0.013316094410257 0.0086505773861484 0.0037121333626782
1.35 0.10686622650339 0.06295683254981 0.034530336141435 0.02598911737417 0.021625296642495 0.017467859962677 0.013610437531126 0.0086799560048211 0.0036366742392866
1.36 0.086206822445842 0.0531267787066 0.034021182638241 0.027138730634705 0.022866843409022 0.018449633208884 0.014410927024563 0.0091953097269983 0.0037090976177094
1.37 0.08494492922399 0.057511550414062 0.037222787087955 0.028304736259978 0.022423327717268 0.016564949591128 0.012571245809456 0.0081454039009312 0.0034739487974731
1.38 0.079340315377158 0.058226188150595 0.040916207146126 0.031131756286081 0.023238819122647 0.016051043908028 0.011796503119775 0.007352422443752 0.0030356761512848
1.39 0.19217910600757 0.11375000322388 0.057690340833005 0.035559876639634 0.023395790716688 0.015873526443125 0.011764917393506 0.007282161904221 0.0029274604301457
1.4 0.3991547666836 0.20870770053745 0.081215268582198 0.040645882698773 0.024113957896252 0.015737968631113 0.011375590158798 0.0070322864006252 0.0029122981430924
1.41 0.18276761013853 0.12512458006194 0.069479701441485 0.042477759773335 0.027679406364255 0.018138576069962 0.012871601786679 0.007855371811482 0.0031227482350727
1.42 0.10319294723913 0.067074052464279 0.043289801932529 0.034217658926153 0.027462217803733 0.019547800781801 0.014010167984628 0.0086587899807801 0.0034241372274385
1.43 0.056000919283038 0.04507072745045 0.036829913245875 0.032682855036298 0.027594290489812 0.01910668838908 0.01303045846099 0.0078049410380447 0.0031163988483489
1.44 0.066707885411962 0.057906351133703 0.049490302683752 0.042020305883881 0.032403162859343 0.020275789613312 0.013427105562846 0.0080186634084246 0.0031858253600943
1.45 0.62325913272818 0.29673972977752 0.1169632879228 0.062221511685509 0.035602372278957 0.018967441659904 0.012021005968449 0.0070716705564529 0.0028663246503354
1.46 1.198755403742 0.58565310338931 0.2143911440359 0.094231932651734 0.043877166489508 0.01971218953557 0.01134357418997 0.0063870319579103 0.0026280523391882
1.47 1.2517678262512 0.5878539215978 0.21483161106292 0.099457602310858 0.047967096856968 0.019928058885127 0.010710722988208 0.0058188991689686 0.0023995746493331
1.48 0.34756950038801 0.19897478447726 0.11567496683707 0.077921491249989 0.046854759673981 0.020093704990305 0.010852803037704 0.0059904788786244 0.0024748587962732
1.49 0.5989849452966 0.36241537524545 0.20199164483753 0.12282728105465 0.063918802997777 0.02337045803733 0.01186385540351 0.006445952519518 0.0026292881789666
1.5 3.6839229515624 1.5364925087993 0.48205974352078 0.19565857120817 0.077796885532858 0.024645176079133 0.011930869961561 0.0062405857754986 0.0025262726144939
1.51 2.3471547510152 1.1613106933993 0.44365233298552 0.19355227412388 0.076950412874623 0.024533418193707 0.012317560026973 0.0066675326792499 0.0026855376617016
1.52 2.5166662873558 1.0149234642055 0.31747544604456 0.14129226418 0.064350589282793 0.023827681965863 0.012604207872413 0.0069712313441425 0.0028038719625674
1.53 0.65629082241751 0.37152882627912 0.1835020595427 0.10607026077644 0.057486626911395 0.023606400252827 0.012338151569751 0.0066802719477087 0.0027225498783134
1.54 0.58670221288688 0.324410451479 0.15628402982766 0.095002569762786 0.057052397134853 0.025671850985734 0.013584488901497 0.00727751338318 0.0028107305595893
1.55 0.50884683844087 0.29651874092738 0.14704630983598 0.08706637902935 0.052630996625659 0.025915585499702 0.014480537163902 0.0080194798904411 0.003145876492134
1.56 0.51290914878536 0.28911636005138 0.12980610288092 0.077284858741275 0.048675559852783 0.024452412970877 0.013198911679542 0.0069087634711465 0.0027230692467976
1.57 0.41264057169621 0.26176481979371 0.14284290862638 0.08790507641649 0.050995612870671 0.023527012189585 0.013073140416195 0.0071278686732351 0.0027851656604969
1.58 1.6317604059093 0.7199049801816 0.24226016153693 0.10998328206662 0.05373797000871 0.023293161502487 0.013424796130168 0.0076298851803574 0.0030030066537019
1.59 1.0808969290237 0.5885357233028 0.25125253460404 0.12180674033356 0.05457567467399 0.01966785972875 0.010150687740932 0.0054536616077391 0.0022563023363673
1.6 2.2481825776547 1.003012207672 0.33721551640689 0.14231217734013 0.059671131603216 0.020968806051558 0.010948799150433 0.0060626109398057 0.002521686375537
1.61 0.78514864565186 0.46962198787686 0.22529827915874 0.11777775726372 0.056509058134939 0.021089014629052 0.010768536838215 0.0057679479580806 0.0023857962055942
1.62 0.25573646210725 0.17353119833046 0.10700000546013 0.072965588303137 0.045348947337162 0.020726971890182 0.011343048416435 0.0062500842829322 0.0025777923890969
1.63 0.33999804751031 0.20668309419886 0.11658933485462 0.075937910380603 0.047535555494361 0.022240719350112 0.012063289718083 0.0066425144128931 0.0027128900305651
1.64 0.41284673963969 0.23379702066697 0.10823475444073 0.061069640433354 0.036585524953994 0.018700374343167 0.010529368541421 0.0057838186066812 0.002428238066699
1.65 0.4168180086594 0.2395482583553 0.10993390379756 0.059721784559358 0.034926266552716 0.018268937442837 0.010497882109493 0.0057238055146552 0.0023558980480602
1.66 0.53628969455143 0.29070052236716 0.12110734656028 0.064961011070361 0.035751749131616 0.016813068520049 0.009283699704177 0.0049490253576903 0.0020319860686732
1.67 0.42965492029675 0.23221506489892 0.11033774415281 0.063490782971192 0.036415979136945 0.016917164571733 0.0090910268687497 0.0047231246739413 0.0018878894648931
1.68 0.28775541351281 0.1727058582471 0.076280213419265 0.041410647785878 0.024898155741097 0.01344431899215 0.0082045150615068 0.0046564885478037 0.0019187494659184
1.69 0.15912956783274 0.11533698682006 0.072211172406574 0.048603743886006 0.030264530163425 0.015131881958637 0.0089459126371275 0.0049716537163931 0.0020029154953504
1.7 0.32072661647737 0.18456018275781 0.085541559427337 0.04666178507419 0.025985419522527 0.012057455142358 0.0070675438692189 0.0040513499156699 0.0017380473902985
1.71 0.2171104948372 0.16210874654828 0.088198835895878 0.045172766009737 0.022904769795176 0.011516953246689 0.0074409612496233 0.00448674276698 0.0019353788949556
1.72 0.65019375475201 0.32793998713353 0.11976085300718 0.053069339619941 0.025534959523493 0.011861754456843 0.007032554867503 0.0038572993293442 0.0015997094260208
1.73 0.099272086369897 0.07886973687194 0.054830472561207 0.036502094056419 0.022156696228508 0.011564120795876 0.0070951102567759 0.0041106224514942 0.001785240053159
1.74 0.059699897800166 0.038016769402564 0.023852696315588 0.018563514841196 0.014592114984824 0.0097687358789264 0.0065971005661293 0.0040938044620689 0.001840202954763
1.75 0.0466684902938 0.031304604349449 0.020421064556286 0.016316275036213 0.013360046916582 0.008992961408841 0.0058271638791492 0.0035601127309776 0.001670450553844
1.76 0.027050387040699 0.020438750342909 0.015773335082689 0.013551881568404 0.011437992050239 0.0079481092213807 0.0052770624270655 0.0033219586022934 0.0016063672879166
1.77 0.057390885092055 0.033988148576014 0.019146793829008 0.013507115476502 0.010232121723166 0.0073447061901096 0.0055184599230154 0.0038580441831299 0.0018570062752418
1.78 0.10856459131671 0.054387229200068 0.023195818814244 0.013276191913381 0.0086061731937527 0.0055688922437229 0.0040234129993751 0.0027490191552371 0.0013983171133847
1.79 0.11469276141181 0.056998042675056 0.024297061271169 0.013681618848496 0.0084352749367994 0.0054763146330741 0.0042465150275805 0.0031048022986225 0.0016356123196305
1.8 0.14331551980422 0.071532622867646 0.02793316215599 0.014382922646186 0.0082846844644155 0.005110065287881 0.0038844891156385 0.0027938429365298 0.0014614896273843
1.81 0.13546384670393 0.071439594313408 0.029845048535268 0.01551725831531 0.0090819121017936 0.0057441560317657 0.0043905246711196 0.0032055449502397 0.0016893658537134
1.82 0.059316947510002 0.034205239227703 0.017982457851258 0.011650844519738 0.0078891204375999 0.0050251709238312 0.0037062917559769 0.0026453102841128 0.0014003100291815
1.83 0.011905879769861 0.011710970913662 0.010990921936574 0.0096409946789381 0.0075880523959497 0.004990871460254 0.003640689187463 0.0025873861362672 0.0013866085305068
1.84 0.10119549883912 0.044334418077896 0.019001376378604 0.012268923555316 0.0083445775749054 0.0049755834428929 0.0035241136992963 0.0024957399378345 0.0013420013661369
1.85 0.16446736644525 0.084490239847368 0.037250345996654 0.01896675355941 0.010065312435044 0.0053629611750754 0.0037373312577702 0.0026522024075804 0.001426527524575
1.86 0.35423533498229 0.15965103104568 0.048559522928223 0.01991526589187 0.0095270099375351 0.0048250124130835 0.0033407599369116 0.0023771347288463 0.0012902669329742
1.87 0.078428356955316 0.061395525245775 0.038465879881976 0.022476699493646 0.011904018066583 0.0054537508580964 0.00356250364049 0.0024597003632858 0.0012975597430117
1.88 0.087820814311944 0.057864864012914 0.032084562721138 0.019288739590712 0.010691575524972 0.0049553838746138 0.0032454844656729 0.0022907774354076 0.0012549677553843
1.89 0.45566013269916 0.21033924999391 0.067989475182119 0.028394688386967 0.012548043779609 0.0052417278462916 0.0034220786136032 0.0024352452805391 0.0013179946545014
1.9 0.24211421377865 0.12233856807514 0.052707463713898 0.026738684547125 0.012588730204941 0.0052028358905344 0.0033145662796998 0.0023361059042293 0.0012858343490462
