energy epsilon1 epsilon2
0.1 22.770739540571878 17.120784528298
0.11 15.6535430050094 10.421064720477
0.12 14.611608912503117 5.8582098247597
0.13 14.867846783746902 5.0691461304348
0.14 15.07371377759005 3.916130498444
0.15 15.508129362749196 3.5231488641114
0.16 16.057874492434085 3.2341054419449
0.17 16.587025612072697 3.8477130308915
0.18 16.295412087758667 5.5154730629361
0.19 14.946899600391056 6.4183360729419
0.2 13.486939332138846 5.4279331228535
0.21 13.328121151642112 2.8252164271047
0.22 14.30948616859434 1.9217336349704
0.23 15.452219257076182 1.8753069003325
0.24 16.35203500748227 2.9059797089713
0.25 16.376982619003638 4.841410580259
0.26 15.251525998639568 6.453047213735
0.27 13.723111580183426 6.3120863591405
0.28 12.85161807985268 5.021836874249
0.29 12.545517951136057 4.3436111751931
0.3 12.55177879996499 3.3885008823193
0.31 12.87105581244236 2.904413355473
0.32 13.552250235320503 2.3635050425554
0.33 14.276570503014659 3.3105180130837
0.34 13.201235567425872 6.2745504481312
0.35 11.83730322213279 4.1166568259109
0.36 11.874054118043103 3.3177382825591
0.37 11.846445506091753 3.4413449483809
0.38 11.676107878463423 3.0701219736514
0.39 11.510468614423681 2.9926775338537
0.4 11.188590590706573 2.7648923099234
0.41 11.047323190759126 1.923677589477
0.42 11.298597913073435 1.2498461379536
0.43 11.688642407251983 1.0390923936711
0.44 11.899395221334183 1.2314799940563
0.45 11.752980948148892 1.4102916152634
0.46 11.781333770975428 0.57265838265602
0.47 12.132826422451268 0.42057330568409
0.48 12.454036104842938 0.3381590656991
0.49 12.755675992162773 0.42437178135499
0.5 12.967493242502165 0.6731435488751
0.51 12.892678988982556 1.1873437887544
0.52 12.626904251914043 1.1564417731276
0.53 12.492468952896905 0.86560656639908
0.54 12.557069120695859 0.53858581153336
0.55 12.760430289762834 0.37197608569238
0.56 12.970162789536865 0.42189708552494
0.57 13.068125929194629 0.60622417739168
0.58 13.041283357266162 0.71627854484577
0.59 13.052265678333566 0.57406816060272
0.6 13.184148265522234 0.53041391182917
0.61 13.263320124786583 0.7528014358034
