# Phonon-assisted absorption versus energy
# Photon energy (eV), Directionally-averaged imaginary dielectric function along x,y,z
  0.28000000000000E+00  0.12477754128428E+01  0.12476973038618E+01  0.12473291839635E+01  0.12461956818991E+01  0.12419666758312E+01  0.12143179906683E+01  0.11276633544447E+01  0.89224886177808E+00  0.44475972839853E+00
  0.29000000000000E+00  0.11585091257989E+01  0.11584694529821E+01  0.11581886129682E+01  0.11571640525710E+01  0.11530382793447E+01  0.11248854234798E+01  0.10358053337991E+01  0.79851778632914E+00  0.37572147324920E+00
  0.30000000000000E+00  0.91674057048128E+00  0.91671686222044E+00  0.91656260526005E+00  0.91600298767235E+00  0.91374668034979E+00  0.89822543045901E+00  0.84765567722416E+00  0.70073565873725E+00  0.38038085004233E+00
  0.31000000000000E+00  0.90420133795883E+00  0.90417341190710E+00  0.90401046149271E+00  0.90343851127929E+00  0.90116371183381E+00  0.88562762949625E+00  0.83505803647742E+00  0.68743448036327E+00  0.36127663514409E+00
  0.32000000000000E+00  0.85271898523330E+00  0.85272313050849E+00  0.85268292706713E+00  0.85239248105226E+00  0.85095709281703E+00  0.83999175707284E+00  0.80216030350125E+00  0.68388197212513E+00  0.38714862084400E+00
  0.33000000000000E+00  0.77566594031063E+00  0.77559298029822E+00  0.77535320703823E+00  0.77476749007721E+00  0.77285041384719E+00  0.76129371166815E+00  0.72540481610752E+00  0.62061775215841E+00  0.37677733368994E+00
  0.34000000000000E+00  0.63754547816166E+00  0.63738034240354E+00  0.63715575233286E+00  0.63670929301313E+00  0.63520033682971E+00  0.62571306491547E+00  0.59556770468553E+00  0.50589729946240E+00  0.29108424739895E+00
  0.35000000000000E+00  0.70706613328489E+00  0.70702694423097E+00  0.70688859016529E+00  0.70648364621568E+00  0.70498316068195E+00  0.69509171097493E+00  0.66295486430210E+00  0.56585987220616E+00  0.32908323819144E+00
  0.36000000000000E+00  0.61379226094442E+00  0.61364305404647E+00  0.61363857227511E+00  0.61361014169621E+00  0.61300264294724E+00  0.60668122455544E+00  0.58289696943095E+00  0.50644625025296E+00  0.31276669018244E+00
  0.37000000000000E+00  0.59959075446031E+00  0.59959228691613E+00  0.59958511930858E+00  0.59947232733610E+00  0.59884775725780E+00  0.59381794901559E+00  0.57582778425487E+00  0.51549910608509E+00  0.33356903181969E+00
  0.38000000000000E+00  0.53700730252410E+00  0.53697746021463E+00  0.53685611195853E+00  0.53653470391815E+00  0.53544268744000E+00  0.52867489446837E+00  0.50707811170604E+00  0.44029629854701E+00  0.26205083894898E+00
  0.39000000000000E+00  0.47754466440864E+00  0.47753631262650E+00  0.47748742159294E+00  0.47731608360329E+00  0.47663424843072E+00  0.47193594163362E+00  0.45608665253524E+00  0.40429139603909E+00  0.24935126669358E+00
  0.40000000000000E+00  0.43936969448832E+00  0.43934748403955E+00  0.43929131391604E+00  0.43913380448196E+00  0.43854812377890E+00  0.43464729783397E+00  0.42159891805570E+00  0.37840020426704E+00  0.24210081291119E+00
  0.41000000000000E+00  0.46399022170488E+00  0.46393356110225E+00  0.46380252977851E+00  0.46352121597564E+00  0.46267179859364E+00  0.45785732282742E+00  0.44297444096831E+00  0.39575106161485E+00  0.25198770532126E+00
  0.42000000000000E+00  0.47433665320602E+00  0.47431884874917E+00  0.47424524013128E+00  0.47404246027996E+00  0.47333107842206E+00  0.46879367378315E+00  0.45392875326235E+00  0.40545716999116E+00  0.25596216902572E+00
  0.43000000000000E+00  0.45702367869212E+00  0.45697309147026E+00  0.45685368522231E+00  0.45659818802074E+00  0.45580920170409E+00  0.45122436824228E+00  0.43685159343406E+00  0.39085609743127E+00  0.24958382075699E+00
  0.44000000000000E+00  0.42531721818910E+00  0.42528020521702E+00  0.42515298032416E+00  0.42487157751556E+00  0.42404335960078E+00  0.41947823083168E+00  0.40558099230062E+00  0.36184551194341E+00  0.22990630676447E+00
  0.45000000000000E+00  0.43546399574159E+00  0.43546291828488E+00  0.43543996084086E+00  0.43533558342620E+00  0.43488043441407E+00  0.43158269296023E+00  0.42014805554699E+00  0.38137716891289E+00  0.25387082042184E+00
  0.46000000000000E+00  0.41609833116864E+00  0.41610483068470E+00  0.41613002101595E+00  0.41611711658838E+00  0.41585902824409E+00  0.41323419118413E+00  0.40311526827377E+00  0.36714056689925E+00  0.24419431726752E+00
  0.47000000000000E+00  0.37380662837515E+00  0.37377624641887E+00  0.37373784985320E+00  0.37364452612308E+00  0.37328060374759E+00  0.37074283571738E+00  0.36200914703978E+00  0.33194415228948E+00  0.22626451018084E+00
  0.48000000000000E+00  0.32459431563064E+00  0.32453339391928E+00  0.32445123789034E+00  0.32431492024590E+00  0.32390616300776E+00  0.32151443554769E+00  0.31389361167829E+00  0.28843647697940E+00  0.19866148723230E+00
  0.49000000000000E+00  0.36084443544744E+00  0.36082424048473E+00  0.36076643699143E+00  0.36062781241899E+00  0.36017289151831E+00  0.35738507223823E+00  0.34831736729931E+00  0.31783413574568E+00  0.21160174768324E+00
  0.50000000000000E+00  0.33383839354303E+00  0.33382057663986E+00  0.33377265258801E+00  0.33366516402901E+00  0.33332372162737E+00  0.33128529869754E+00  0.32473280015445E+00  0.30268133117405E+00  0.22341116613284E+00
  0.51000000000000E+00  0.33882374009493E+00  0.33882733337205E+00  0.33883939238932E+00  0.33883313283334E+00  0.33870845943826E+00  0.33743447743231E+00  0.33245355755602E+00  0.31382540507016E+00  0.23715118966953E+00
  0.52000000000000E+00  0.29780266649411E+00  0.29779925079008E+00  0.29778360975283E+00  0.29772908013781E+00  0.29750941835706E+00  0.29597568823968E+00  0.29066590388947E+00  0.27194468436512E+00  0.19996592840318E+00
  0.53000000000000E+00  0.31118492541723E+00  0.31115766289971E+00  0.31109178249752E+00  0.31096196234658E+00  0.31060006603639E+00  0.30866878122146E+00  0.30276169023379E+00  0.28302099919427E+00  0.20797872389948E+00
  0.54000000000000E+00  0.26857466889168E+00  0.26783059247540E+00  0.26747393044310E+00  0.26730576684536E+00  0.26700490850224E+00  0.26549944434396E+00  0.26089762405700E+00  0.24544796419239E+00  0.18557551789870E+00
  0.55000000000000E+00  0.25243435086684E+00  0.25143047990885E+00  0.25087328067162E+00  0.25063425873330E+00  0.25031774949766E+00  0.24887230864063E+00  0.24450668828247E+00  0.22986814362283E+00  0.17264070313227E+00
  0.56000000000000E+00  0.24390664939083E+00  0.24389154044350E+00  0.24385709782187E+00  0.24378444304817E+00  0.24356401059484E+00  0.24227321787662E+00  0.23809654227712E+00  0.22362507985523E+00  0.16586760748265E+00
  0.57000000000000E+00  0.25388448134027E+00  0.25389358219140E+00  0.25391717639474E+00  0.25393784054852E+00  0.25390773535133E+00  0.25325178011507E+00  0.25034476171682E+00  0.23882695395720E+00  0.18727141441286E+00
  0.58000000000000E+00  0.25060859090463E+00  0.25061386727155E+00  0.25062503498604E+00  0.25062401093344E+00  0.25054718701287E+00  0.24972470524691E+00  0.24646701337383E+00  0.23408624490612E+00  0.18040734187418E+00
  0.59000000000000E+00  0.21727947209159E+00  0.21727673484515E+00  0.21726368786987E+00  0.21722468284694E+00  0.21708166425837E+00  0.21613938068051E+00  0.21294264774945E+00  0.20154674941726E+00  0.15392477009408E+00
  0.60000000000000E+00  0.21591095810521E+00  0.21590422199617E+00  0.21588035154813E+00  0.21582521384200E+00  0.21565641733018E+00  0.21468683763126E+00  0.21159716595879E+00  0.20081383579409E+00  0.15473406770426E+00
  0.61000000000000E+00  0.21735711891401E+00  0.21734320586874E+00  0.21730426220801E+00  0.21722819245261E+00  0.21702365820390E+00  0.21598160553841E+00  0.21288024023942E+00  0.20242132827263E+00  0.15818870836577E+00
  0.62000000000000E+00  0.22719935698532E+00  0.22716823753050E+00  0.22712864894235E+00  0.22706758244554E+00  0.22689513944440E+00  0.22593466304774E+00  0.22291369945512E+00  0.21239705114668E+00  0.16668288312371E+00
  0.63000000000000E+00  0.20386425404233E+00  0.20385544987084E+00  0.20382616492918E+00  0.20376525589939E+00  0.20359659010882E+00  0.20271570394866E+00  0.20005019725494E+00  0.19092095436639E+00  0.15078129968739E+00
  0.64000000000000E+00  0.20896551128721E+00  0.20895916427541E+00  0.20893656953110E+00  0.20888609704500E+00  0.20873689578666E+00  0.20790775643411E+00  0.20530741890148E+00  0.19621868074959E+00  0.15560523462552E+00
  0.65000000000000E+00  0.20187980698902E+00  0.20187107023295E+00  0.20184137692522E+00  0.20177969757234E+00  0.20161047584720E+00  0.20074052842744E+00  0.19813664158302E+00  0.18925815721632E+00  0.15013817709086E+00
  0.66000000000000E+00  0.22927173805830E+00  0.22927099536427E+00  0.22926698975537E+00  0.22924756855747E+00  0.22915873201539E+00  0.22849551392395E+00  0.22612106418489E+00  0.21728795660703E+00  0.17593378242681E+00
  0.67000000000000E+00  0.22371179221175E+00  0.22370727636540E+00  0.22369080469223E+00  0.22365037233604E+00  0.22351980870061E+00  0.22273340962782E+00  0.22015899407138E+00  0.21093358491665E+00  0.16842545608599E+00
  0.68000000000000E+00  0.23468498945930E+00  0.23466990518225E+00  0.23464402294863E+00  0.23459654102391E+00  0.23445880219554E+00  0.23369072686147E+00  0.23127520565804E+00  0.22272003685887E+00  0.18206307190083E+00
  0.69000000000000E+00  0.21620721960543E+00  0.21619791474620E+00  0.21617954423435E+00  0.21614249750811E+00  0.21602730550201E+00  0.21534638170583E+00  0.21314535894096E+00  0.20524674318045E+00  0.16762580645918E+00
  0.70000000000000E+00  0.19271495291116E+00  0.19270656253691E+00  0.19267960193220E+00  0.19262512398345E+00  0.19247903238515E+00  0.19174456188713E+00  0.18957554657183E+00  0.18214259322149E+00  0.14772151845978E+00
  0.71000000000000E+00  0.22049884752548E+00  0.22044608993306E+00  0.22041648448344E+00  0.22039560688531E+00  0.22032050227836E+00  0.21976266120494E+00  0.21775269187071E+00  0.21010525767525E+00  0.17223465031957E+00
  0.72000000000000E+00  0.21199596149204E+00  0.21198359740589E+00  0.21196180445411E+00  0.21192394126951E+00  0.21181508300381E+00  0.21118974479553E+00  0.20916164891978E+00  0.20175392590948E+00  0.16565427983246E+00
  0.73000000000000E+00  0.20854446647542E+00  0.20824697244207E+00  0.20808120163510E+00  0.20801091002287E+00  0.20788658484455E+00  0.20727725271629E+00  0.20535845065377E+00  0.19834895500363E+00  0.16422827736443E+00
  0.74000000000000E+00  0.24850926127346E+00  0.24848188574450E+00  0.24843232351837E+00  0.24834372475418E+00  0.24817134641185E+00  0.24755203486016E+00  0.24552062183234E+00  0.23758050290433E+00  0.19632501933650E+00
  0.75000000000000E+00  0.27110099517933E+00  0.26968412175386E+00  0.26851444688558E+00  0.26781753700808E+00  0.26729542423968E+00  0.26648079692947E+00  0.26424804214837E+00  0.25580330537527E+00  0.21216896996959E+00
  0.76000000000000E+00  0.34611204329585E+00  0.33712603972289E+00  0.33191549944109E+00  0.33046272134535E+00  0.32985827158525E+00  0.32886005365490E+00  0.32574865323779E+00  0.31397825154379E+00  0.25620396698529E+00
  0.77000000000000E+00  0.24703717761418E+00  0.24657060115377E+00  0.24598968492075E+00  0.24556029613590E+00  0.24530269687452E+00  0.24504297642655E+00  0.24369609826687E+00  0.23706722962991E+00  0.19908362130465E+00
  0.78000000000000E+00  0.21317851039952E+00  0.21317407144991E+00  0.21315857114683E+00  0.21311121534659E+00  0.21299566312431E+00  0.21252974088445E+00  0.21095380424353E+00  0.20473558328222E+00  0.17234921756838E+00
  0.79000000000000E+00  0.24929408445065E+00  0.24914681811362E+00  0.24908041256526E+00  0.24907550510310E+00  0.24905742572871E+00  0.24872381339653E+00  0.24716474182032E+00  0.24045243629342E+00  0.20383189250027E+00
  0.80000000000000E+00  0.23864688174141E+00  0.23859954997640E+00  0.23853445004700E+00  0.23844881349247E+00  0.23825142281483E+00  0.23735533803539E+00  0.23486755038874E+00  0.22662081002673E+00  0.18876796187125E+00
  0.81000000000000E+00  0.32949064149213E+00  0.32938713276809E+00  0.32910607610282E+00  0.32863284549412E+00  0.32763038804973E+00  0.32412828345090E+00  0.31675899555975E+00  0.29762057603336E+00  0.23068792940725E+00
  0.82000000000000E+00  0.21760534985485E+00  0.21714484269252E+00  0.21694222855800E+00  0.21688683622963E+00  0.21681736566072E+00  0.21636991360641E+00  0.21471886950351E+00  0.20835541210391E+00  0.17565209283070E+00
  0.83000000000000E+00  0.24461684579711E+00  0.24458902913580E+00  0.24461195625854E+00  0.24468129031627E+00  0.24480301718291E+00  0.24486876186207E+00  0.24393755528503E+00  0.23852758544587E+00  0.20540005999897E+00
  0.84000000000000E+00  0.24985658086184E+00  0.24984401132357E+00  0.24990376441851E+00  0.25002229655443E+00  0.25022500591923E+00  0.25049237323460E+00  0.24978735989694E+00  0.24442218071503E+00  0.20956720474481E+00
  0.85000000000000E+00  0.20590713046428E+00  0.20589318999893E+00  0.20588128819963E+00  0.20587002460633E+00  0.20583720242566E+00  0.20549647520150E+00  0.20401253753011E+00  0.19792497102250E+00  0.16593903124014E+00
  0.86000000000000E+00  0.20199731507635E+00  0.20100367810286E+00  0.20050837761708E+00  0.20038386715413E+00  0.20032434772286E+00  0.19997986232066E+00  0.19845639223739E+00  0.19218766133434E+00  0.15992013543784E+00
  0.87000000000000E+00  0.22964042210608E+00  0.22917777949673E+00  0.22888538907509E+00  0.22876365275056E+00  0.22863936513865E+00  0.22803811145750E+00  0.22589265082565E+00  0.21779652700420E+00  0.17878487501852E+00
  0.88000000000000E+00  0.21326698505329E+00  0.21256243596563E+00  0.21216138114151E+00  0.21199414164170E+00  0.21181583735707E+00  0.21115143083557E+00  0.20913762541759E+00  0.20202904969419E+00  0.16825509447650E+00
  0.89000000000000E+00  0.22441621468343E+00  0.22318149064832E+00  0.22245699840936E+00  0.22222141994068E+00  0.22202483573261E+00  0.22133657425005E+00  0.21922588004012E+00  0.21167284374622E+00  0.17515897860844E+00
  0.90000000000000E+00  0.18643850817452E+00  0.18541914214297E+00  0.18474947324360E+00  0.18447571254407E+00  0.18426903384690E+00  0.18367143704803E+00  0.18188488397065E+00  0.17558163669563E+00  0.14596730252522E+00
  0.91000000000000E+00  0.18875540845542E+00  0.18518892509480E+00  0.18341317040555E+00  0.18296109444158E+00  0.18275715691522E+00  0.18228927577093E+00  0.18073356076549E+00  0.17486379080313E+00  0.14614730615801E+00
  0.92000000000000E+00  0.19115561966480E+00  0.19095171969341E+00  0.19078276922650E+00  0.19065506005478E+00  0.19046670857488E+00  0.18979264523891E+00  0.18783173204304E+00  0.18101782556650E+00  0.14962788965873E+00
  0.93000000000000E+00  0.20753964347117E+00  0.20743149361024E+00  0.20732929631701E+00  0.20721654580449E+00  0.20697207772263E+00  0.20600171366220E+00  0.20347534671973E+00  0.19539945827090E+00  0.16063507074215E+00
  0.94000000000000E+00  0.21935651645780E+00  0.21919731296804E+00  0.21903396905237E+00  0.21885592500199E+00  0.21853014964929E+00  0.21738324318258E+00  0.21449775441359E+00  0.20529455662959E+00  0.16583661488577E+00
  0.95000000000000E+00  0.18508041645268E+00  0.18220712367479E+00  0.18046005274052E+00  0.17983373296510E+00  0.17943504618399E+00  0.17871646428085E+00  0.17687876054322E+00  0.17051262648399E+00  0.14156877494157E+00
  0.96000000000000E+00  0.21097957333271E+00  0.19799150541654E+00  0.19126026325720E+00  0.18944769166950E+00  0.18864324367720E+00  0.18752284970156E+00  0.18508218653000E+00  0.17755059592906E+00  0.14631982122511E+00
  0.97000000000000E+00  0.18076188710294E+00  0.17967719013625E+00  0.17863612997843E+00  0.17794797264830E+00  0.17731723728653E+00  0.17637709139334E+00  0.17447850396920E+00  0.16798816033691E+00  0.13879318578386E+00
  0.98000000000000E+00  0.18189094255391E+00  0.18163218405889E+00  0.18125570135096E+00  0.18081246369006E+00  0.18022661460116E+00  0.17917505825693E+00  0.17700563408674E+00  0.16995048557304E+00  0.13997574465769E+00
  0.99000000000000E+00  0.20729075912419E+00  0.19455160743433E+00  0.18715882651626E+00  0.18484699169873E+00  0.18370023285947E+00  0.18260404724808E+00  0.18047675019232E+00  0.17333228818888E+00  0.14224536568413E+00
  0.10000000000000E+01  0.27598118752191E+00  0.21855444088184E+00  0.19345151534370E+00  0.18707153673175E+00  0.18457540099434E+00  0.18293694055092E+00  0.18035884944830E+00  0.17235788632297E+00  0.14008477266438E+00
  0.10100000000000E+01  0.21006181762828E+00  0.19386140974548E+00  0.18490846237796E+00  0.18141358902643E+00  0.17952764400384E+00  0.17791175304612E+00  0.17523794622876E+00  0.16711506118615E+00  0.13487564982050E+00
  0.10200000000000E+01  0.20116289237033E+00  0.20010864878592E+00  0.19904664987847E+00  0.19811004806807E+00  0.19696685338224E+00  0.19511432017547E+00  0.19177916504841E+00  0.18200073923964E+00  0.14502362713952E+00
  0.10300000000000E+01  0.23545632615300E+00  0.21932235623646E+00  0.20949679850575E+00  0.20679815709809E+00  0.20537973243172E+00  0.20312689445869E+00  0.19890377601099E+00  0.18754891322325E+00  0.14871576230359E+00
  0.10400000000000E+01  0.20419952595947E+00  0.19999645564392E+00  0.19665161202003E+00  0.19492333253274E+00  0.19354470378925E+00  0.19118520435672E+00  0.18697033796464E+00  0.17594952473805E+00  0.13878464694555E+00
  0.10500000000000E+01  0.23946012223309E+00  0.21711497985815E+00  0.20594718636316E+00  0.20295874640830E+00  0.20134606908485E+00  0.19913323894917E+00  0.19514022440006E+00  0.18437194511473E+00  0.14647636214275E+00
  0.10600000000000E+01  0.23207829214898E+00  0.21224301215149E+00  0.20206211433238E+00  0.19866562639673E+00  0.19686702443640E+00  0.19453111687769E+00  0.19030683148430E+00  0.17901399805869E+00  0.13957070313486E+00
  0.10700000000000E+01  0.24659532145997E+00  0.22433877827860E+00  0.21185038382031E+00  0.20713347424293E+00  0.20476663499985E+00  0.20193973015609E+00  0.19729911087790E+00  0.18556015302395E+00  0.14611470446465E+00
  0.10800000000000E+01  0.20787046691936E+00  0.20158646413343E+00  0.19801278931026E+00  0.19652421814478E+00  0.19487228143335E+00  0.19120879263655E+00  0.18548077722173E+00  0.17228718257618E+00  0.13336743355655E+00
  0.10900000000000E+01  0.20898101098227E+00  0.20669988288539E+00  0.20484091438931E+00  0.20332563150330E+00  0.20088978891097E+00  0.19600720835567E+00  0.18880136063819E+00  0.17340365687732E+00  0.13218964086911E+00
  0.11000000000000E+01  0.21793097565559E+00  0.21212125648820E+00  0.20278896136868E+00  0.19400732898024E+00  0.18604111062254E+00  0.17919245903214E+00  0.17261434512562E+00  0.15907717919654E+00  0.12138783090252E+00
  0.11100000000000E+01  0.10377410983380E+01  0.59055687999509E+00  0.30694820050160E+00  0.22597969472578E+00  0.19783455015820E+00  0.18621967539557E+00  0.17862393371647E+00  0.16394698085531E+00  0.12382646476118E+00
  0.11200000000000E+01  0.63215771608919E+00  0.51417478812288E+00  0.38591679862706E+00  0.28540041067394E+00  0.21960776505577E+00  0.18755765987667E+00  0.17556049073468E+00  0.15907361350951E+00  0.11903103289067E+00
  0.11300000000000E+01  0.27072595554576E+00  0.24351001430289E+00  0.22250985170840E+00  0.21063230029650E+00  0.20029525464668E+00  0.18977588892996E+00  0.17978027649175E+00  0.16297879537353E+00  0.12189227405328E+00
  0.11400000000000E+01  0.25274916513275E+00  0.22983799750563E+00  0.21655835827324E+00  0.21174515988936E+00  0.20748340112858E+00  0.19866653040546E+00  0.18694038512732E+00  0.16760058971818E+00  0.12245883611873E+00
  0.11500000000000E+01  0.21918390186050E+00  0.21156210262774E+00  0.20565936307897E+00  0.20232953408170E+00  0.19818704116876E+00  0.18743143737385E+00  0.17410182200524E+00  0.15483206824074E+00  0.11354900221918E+00
  0.11600000000000E+01  0.25172934180268E+00  0.23531394778900E+00  0.22473153531635E+00  0.21985608883324E+00  0.21420510364394E+00  0.20051412772792E+00  0.18482837111050E+00  0.16320734625461E+00  0.11860638917108E+00
  0.11700000000000E+01  0.32994676882945E+00  0.28706983339234E+00  0.25742946860915E+00  0.24502864565752E+00  0.23480008972394E+00  0.21620886616037E+00  0.19841141827673E+00  0.17422528761780E+00  0.12308466390015E+00
  0.11800000000000E+01  0.49627350097360E+00  0.38598777088285E+00  0.32419447781539E+00  0.30195886109042E+00  0.28173127822097E+00  0.24898965256459E+00  0.22473155846516E+00  0.19473196631313E+00  0.13396115282958E+00
  0.11900000000000E+01  0.66547890965850E+00  0.51379739159716E+00  0.39518369199494E+00  0.33619020899908E+00  0.28367452607861E+00  0.22634175759605E+00  0.19681453020600E+00  0.16633542761292E+00  0.11404491025932E+00
  0.12000000000000E+01  0.21549200624556E+01  0.12583070835390E+01  0.71516149599319E+00  0.50084727685263E+00  0.34336798957943E+00  0.23184233818229E+00  0.19545127310857E+00  0.16428935887512E+00  0.11244066594663E+00
  0.12100000000000E+01  0.62393981687805E+01  0.34513283217348E+01  0.13589926535383E+01  0.64944349530105E+00  0.34978573695408E+00  0.22443736977256E+00  0.18952509860611E+00  0.15805520578349E+00  0.10661797309238E+00
  0.12200000000000E+01  0.61433816694094E+01  0.35866525414810E+01  0.15617161111077E+01  0.76863005673777E+00  0.40491481925812E+00  0.24843122208984E+00  0.20579784085576E+00  0.16935264338651E+00  0.11272258419430E+00
  0.12300000000000E+01  0.47395132175167E+01  0.24848181305059E+01  0.12629137280715E+01  0.81457333138148E+00  0.50655617171132E+00  0.29614828911995E+00  0.22618252487739E+00  0.17504787592469E+00  0.11215693794784E+00
  0.12400000000000E+01  0.17781110307746E+01  0.11400598852317E+01  0.70045967209774E+00  0.51675208713173E+00  0.39640731837289E+00  0.29210189687839E+00  0.23523362039589E+00  0.18324405651370E+00  0.11692616256422E+00
  0.12500000000000E+01  0.15446124497873E+01  0.95671326379739E+00  0.55792691977674E+00  0.42540154456338E+00  0.35171859918878E+00  0.27796250490091E+00  0.23032896974399E+00  0.18379325032206E+00  0.11724044660782E+00
  0.12600000000000E+01  0.71742834100459E+00  0.60518553711988E+00  0.50784013014556E+00  0.45138747952297E+00  0.39943377591667E+00  0.32757143252244E+00  0.27359600517134E+00  0.21673276170476E+00  0.13263443226958E+00
  0.12700000000000E+01  0.16301596860722E+01  0.98596217811757E+00  0.61253789079070E+00  0.49067693153810E+00  0.40964846542362E+00  0.31683042775634E+00  0.25594772027898E+00  0.19917408479098E+00  0.12292286578400E+00
  0.12800000000000E+01  0.15934521681427E+01  0.11573675612763E+01  0.82353528257341E+00  0.62713271043170E+00  0.45800117020528E+00  0.31673855521250E+00  0.24900556332674E+00  0.19030558341946E+00  0.11435702182616E+00
  0.12900000000000E+01  0.70166424028621E+01  0.34566540008339E+01  0.13117793084373E+01  0.69320984328382E+00  0.45189834527137E+00  0.31795626115981E+00  0.25131510273826E+00  0.19102480923919E+00  0.11465020860362E+00
  0.13000000000000E+01  0.32097201507804E+01  0.19839849367188E+01  0.11133520159871E+01  0.74660851778689E+00  0.52947619559581E+00  0.36384938503995E+00  0.28239268276945E+00  0.21237726591734E+00  0.12596013126699E+00
  0.13100000000000E+01  0.33907889530217E+01  0.19268483074194E+01  0.11529970467845E+01  0.87344032214825E+00  0.64749604584018E+00  0.42697325005882E+00  0.32801852348613E+00  0.24549188936083E+00  0.14362148701730E+00
  0.13200000000000E+01  0.40073333397012E+01  0.26677193980982E+01  0.16554225443872E+01  0.10894596231437E+01  0.67984246071527E+00  0.39600850854718E+00  0.28691108677498E+00  0.20338691906791E+00  0.11481077368985E+00
  0.13300000000000E+01  0.31445559916271E+02  0.14459802958984E+02  0.48966386574175E+01  0.20259264931306E+01  0.90715324703048E+00  0.43686621703571E+00  0.30008829729850E+00  0.20825333508147E+00  0.11562181505313E+00
  0.13400000000000E+01  0.26711561148231E+02  0.11697030919331E+02  0.44275269623142E+01  0.20780990867309E+01  0.99314354758940E+00  0.47502375849013E+00  0.32086806628788E+00  0.22018514283874E+00  0.12277628015627E+00
