energy epsilon1 epsilon2
8.11 -0.014154429721892127 0.0
8.14 -0.013931253017524832 0.0
8.17 -0.013709162402221739 0.0
8.2 -0.013488106467593883 0.0
8.23 -0.013268033698000304 0.0
8.26 -0.013048892426881746 0.0
8.29 -0.012830630791951857 0.0
8.32 -0.012613196689137818 0.0
8.35 -0.012396537725154724 0.0
8.38 -0.012180601168592074 0.0
8.41 -0.011965333899382516 0.0
8.44 -0.01175068235651422 0.0
8.47 -0.01153659248383951 0.0
8.5 -0.011323009673822142 0.0
8.53 -0.011109878709053517 0.0
8.56 -0.010897143701358173 0.0
8.59 -0.010684748028292798 0.0
8.62 -0.01047263426683084 0.0
8.65 -0.010260744124007187 0.0
8.68 -0.010049018364280928 0.0
8.71 -0.009837396733353605 0.0
8.74 -0.00962581787816076 0.0
8.77 -0.009414219262730037 0.0
8.8 -0.009202537079573653 0.0
8.83 -0.008990706156255005 0.0
8.86 -0.008778659856737774 0.0
8.89 -0.008566329977090644 0.0
8.92 -0.008353646635083735 0.0
8.95 -0.008140538153169124 0.0
8.98 -0.007926930934291303 0.0
9.01 -0.007712749329921319 0.0
9.04 -0.007497915499649426 0.0
9.07 -0.007282349261606731 0.0
9.1 -0.007065967932913462 0.0
9.13 -0.006848686159270359 0.0
9.16 -0.0066304157327192245 0.0
9.19 -0.006411065396495766 0.0
9.22 -0.006190540635784307 0.0
9.25 -0.005968743453053597 0.0
9.28 -0.005745572126507336 0.0
9.31 -0.00552092095001792 0.0
9.34 -0.005294679952724122 0.0
9.37 -0.00506673459626006 0.0
9.4 -0.0048369654473404645 0.0
9.43 -0.0046052478231486905 0.0
9.46 -0.004371451406655652 0.0
9.49 -0.004135439828632461 0.0
9.52 -0.0038970702126969953 0.0
9.55 -0.0036561926792466827 0.0
9.58 -0.0034126498035642974 0.0
9.61 -0.003166276022722355 0.0
9.64 -0.0029168969851430552 0.0
9.67 -0.0026643288357637318 0.0
9.7 -0.0024083774286929437 0.0
9.73 -0.0021488374579795165 0.0
9.76 -0.0018854914956158604 0.0
9.79 -0.0016181089241016073 0.0
9.82 -0.001346444748737616 0.0
9.85 -0.0010702382722121903 0.0
9.88 -0.0007892116108703405 0.0
9.91 -0.0005030680281733602 0.0
9.94 -0.00021149005606662844 0.0
9.97 8.586263098014377e-05 0.0
10.0 0.00038935563195877353 0.0
10.03 0.0006993825774771035 0.0
10.06 0.0010163682942944691 0.0
10.09 0.0013407724560547056 0.0
